10000 8000
8753 2210 42
9553 1228 64
2215 6213 49
4524 8442 54
9217 2940 12
2184 7449 28
463 963 97
2287 3000 86
7443 4438 18
120 4912 97
9605 6946 89
5570 2337 35
990 7797 92
317 3903 30
4865 4952 19
3297 1654 28
274 183 61
8913 3154 24
8698 9550 90
6148 3356 24
4901 318 5
6768 2140 87
1155 3728 55
6335 4485 0
9629 1754 1
8075 5815 37
531 3461 10
4047 7981 55
3674 6838 88
4811 9721 16
5315 3312 97
5331 1943 8
9974 2069 52
7016 8664 59
2686 8551 87
872 8345 63
3376 3901 13
8889 5632 88
9012 9539 90
3657 1718 15
9717 1859 72
3645 2449 71
3168 7081 71
9606 1852 86
944 1240 31
778 2879 73
7659 2792 98
2387 1021 2
1620 116 47
1622 3925 2
7120 8899 34
4804 9969 83
8568 3538 74
5156 9017 0
2579 6432 48
3047 4044 9
4546 556 70
4241 2039 93
7196 513 31
1121 4972 96
8328 3288 39
8415 1399 55
6184 8658 84
8525 7975 89
371 5794 85
944 9920 75
161 2324 71
4466 5235 59
7540 2443 56
9654 2497 39
1709 8057 2
2323 2037 38
3916 3697 91
9402 8189 87
997 3120 67
5949 2926 23
1591 2848 35
7691 6744 58
5512 4098 72
9355 2771 9
9753 1448 45
5304 4512 16
3855 7198 62
157 9196 18
9164 6704 18
8545 6813 95
1154 433 54
618 6800 29
7561 3932 58
7546 1260 43
3723 9817 12
3906 2831 39
7109 730 90
2337 9721 75
9274 9116 81
3257 465 43
959 450 21
8978 4956 34
7274 9747 95
4400 861 63
7255 4814 50
8968 1926 17
8785 5932 70
7894 8012 92
9984 8536 61
2102 1499 17
6109 6752 90
638 944 66
7770 1603 55
437 1922 87
477 6209 63
273 6031 72
2586 6091 58
7392 9963 62
5183 7415 48
2535 7397 25
3707 7184 44
3022 9073 94
873 9404 59
8929 5993 47
6361 8928 59
4415 6016 15
1466 4662 92
6058 2398 31
7179 1188 73
3946 6089 80
8481 6500 80
9487 1341 61
8241 2798 89
5573 3908 9
3950 7308 41
9467 3425 50
2704 6736 67
54 3285 85
6921 6628 35
2215 7604 44
5050 4655 19
9881 3619 48
2656 5631 41
2178 3273 89
4497 5338 76
2674 325 65
3829 2650 36
8989 8298 83
749 8421 39
437 2734 84
215 4022 87
9193 1842 22
8316 122 25
6179 9291 71
3871 4904 93
100 462 83
6890 2289 17
6391 9018 20
6303 5375 67
5392 2032 8
8641 9998 58
2113 5693 1
9687 516 18
7718 3668 36
9747 6523 97
3073 1552 15
1256 1928 15
2619 343 48
8710 5544 10
2104 8040 37
2012 7034 44
3217 6068 35
1104 32 16
7691 3197 46
4853 7223 78
3233 962 90
1428 4124 81
8489 425 84
3286 6535 96
2662 4363 35
8667 1437 55
6575 7154 70
3663 7460 63
4316 94 47
6518 9509 64
7112 7524 34
9806 6381 90
634 7415 62
580 4919 26
7370 4850 44
8018 2716 61
9422 1006 26
703 3039 10
7214 4751 32
7985 7684 1
4535 9502 63
9564 5012 40
1711 4537 78
4781 334 51
2040 2710 38
7507 6349 51
1350 7606 95
9171 3621 88
7675 8725 7
5628 1265 86
8373 6289 85
6981 6655 87
3394 1506 16
91 9651 87
6242 6182 71
8552 6095 21
7301 7387 27
7325 6140 91
5830 4957 51
304 9672 21
9017 7855 23
9251 1578 98
886 388 21
2011 100 28
6509 5822 78
959 2953 59
6368 1041 17
6460 7253 50
2586 7807 26
2749 2273 64
2825 3270 95
4922 7946 46
1531 7570 10
7268 5808 59
4070 2453 4
1256 2454 3
9001 9143 19
8734 344 28
9993 7191 40
9957 3517 65
7372 2031 6
1588 2955 45
2654 823 18
1687 6096 7
1951 9922 4
2190 1381 10
5798 8117 44
3012 1914 64
1154 593 59
7657 9386 79
6115 8056 40
3282 1339 27
8566 5582 31
2090 9713 31
9604 1684 58
7504 5748 58
8083 8552 98
1507 1153 74
7522 8685 84
1541 2755 39
6253 5676 3
8803 7434 82
2331 6746 70
1255 8064 10
4680 8360 78
6227 3382 10
5087 1230 42
4703 6953 17
8312 9170 15
6671 3729 6
6201 5794 84
7915 667 10
4637 6969 84
1282 8326 58
5311 4904 45
4452 3681 33
2350 2138 72
6837 4859 61
5756 5004 49
7570 5233 54
8549 2806 4
9929 495 66
4925 7468 25
5804 4644 6
699 4642 98
5251 1234 62
3034 2842 7
3589 2597 36
5189 8544 51
2264 3973 79
2855 127 97
1540 1725 50
1486 5996 6
4761 4339 28
2315 7235 71
6963 5454 88
9430 6266 5
8065 1903 32
7584 9738 88
282 9534 96
7867 4302 31
7470 4320 88
2412 3441 30
3037 6902 35
7878 8428 55
2492 297 73
78 1274 10
819 4586 91
504 529 98
2248 637 57
3452 6645 95
1273 6875 22
9894 5682 33
2660 1250 85
7644 4383 6
3911 507 6
82 6692 8
1894 3381 59
753 2480 18
5713 2271 94
2043 1564 79
4294 2798 94
6744 8511 23
2034 939 4
7975 440 34
2232 3812 31
8098 2281 69
8468 9882 19
79 2973 69
8198 2467 81
6739 1491 14
7682 6333 0
795 2499 93
227 4940 40
2572 8411 16
1762 1942 91
1583 8591 45
4028 1486 53
4742 86 64
1933 1652 24
8181 7760 74
2351 5347 73
4959 3862 18
5154 5552 43
604 6476 90
8161 9293 47
2009 4635 95
6475 1352 0
1 8763 34
8747 2865 88
8304 3004 40
4077 7051 3
637 6212 85
9685 8708 58
5915 5462 72
2502 374 6
3406 8823 43
6390 1061 87
9271 5988 31
1410 3470 49
1465 5772 14
299 330 94
5616 175 4
4959 527 81
9920 938 83
5910 1727 26
3824 7240 32
2515 7859 40
2479 9707 45
4025 8667 11
7740 597 45
1770 7526 68
7917 1870 15
4643 1700 22
7852 8505 50
2228 9560 67
4945 9740 24
1466 262 49
8107 1463 16
735 2804 18
4513 5408 94
1018 5247 46
2735 6152 48
2561 1568 13
7970 6689 49
8781 9711 55
2218 1706 34
1417 2581 22
4092 5714 73
8124 7997 87
1394 7948 86
3414 8994 29
1741 4781 23
9062 444 59
9629 3048 53
5768 1258 47
3921 8779 1
127 4127 11
352 5793 39
2935 9078 13
6144 5159 16
7802 8313 6
7098 7773 27
9905 824 51
872 5652 89
7866 7418 79
8443 676 83
1960 7852 81
4955 8396 50
6934 8422 98
9450 2746 36
3995 7526 46
6298 7626 70
251 3863 64
4295 6378 80
7028 2807 76
2659 27 16
5719 5206 90
8157 8149 74
1154 2241 42
1577 9361 17
195 3685 59
8763 1545 58
3016 8812 51
2371 2952 44
5744 4688 75
9316 5845 71
1062 1945 30
9480 6093 98
1430 7669 59
6773 5420 85
1575 678 19
8696 5628 89
2777 1056 83
8727 8456 67
5979 8898 57
669 8345 48
1565 9067 21
1781 7041 4
7493 1732 85
5987 8193 88
7181 501 91
6367 1006 68
6392 4150 62
2196 98 22
934 8129 71
5807 9164 66
9790 5639 18
3865 3321 69
2889 7058 79
282 2029 4
9690 6608 76
8797 2763 90
1 9429 29
9947 1187 31
3503 406 50
2595 6070 69
4322 4639 95
7564 6174 40
160 3665 86
4667 7705 14
1939 2888 65
278 8498 18
4506 1788 4
2336 161 0
4621 7224 33
3659 1356 32
7999 605 94
2325 1174 33
997 992 56
7185 9751 30
6724 4854 79
9472 7718 94
5847 2923 36
7072 8938 4
3662 5581 68
4279 5024 65
9427 5237 30
4991 6549 35
2376 56 40
1290 2036 60
6477 6827 57
4107 1836 48
6761 8908 62
2848 2601 92
7888 2613 18
2249 2307 52
4612 6375 32
7733 5519 19
8098 3266 50
7918 3514 56
5215 2844 63
7251 4886 41
5022 6402 90
2956 5659 77
1481 494 57
4272 7871 17
4494 1304 97
8046 5363 36
1270 3536 26
552 6275 3
3288 849 55
9943 4750 37
3997 1532 43
9084 8385 61
4828 735 56
4904 1110 80
1604 5154 22
8778 2747 3
9499 1227 35
9376 3293 75
2762 5634 86
2414 1699 14
921 7465 5
3656 6856 5
3238 1100 94
8825 2002 8
534 3933 53
8942 1359 95
2526 7208 80
880 8282 57
330 5998 25
737 291 65
8443 6337 97
1928 5357 60
7616 5369 61
9469 6864 0
1467 8934 6
7792 702 85
116 250 67
7625 4004 33
6695 4020 77
6990 6071 6
2976 9605 59
1312 1774 97
103 5661 61
2877 7210 84
2580 1450 24
2780 6730 7
1619 6013 74
8855 1132 92
9556 9914 42
2456 3484 2
3675 2606 72
6335 6207 54
4455 8852 54
1911 4859 56
8361 3881 58
449 1615 45
4797 1861 84
4800 5825 62
8182 5743 82
6750 5872 47
6368 9662 15
9805 800 50
7659 2504 16
322 8822 2
6831 3031 3
4915 7559 81
9881 7132 24
9495 6197 79
231 5172 82
1556 982 93
3547 2655 28
5743 8362 7
2004 8774 71
9586 3279 9
7819 3490 93
3916 1274 64
3047 9508 63
7046 7950 47
7938 1734 31
1828 8954 5
8184 5659 80
9234 6698 27
8756 787 87
7155 3983 44
3565 6100 53
8674 9948 93
363 2218 61
8368 231 63
7708 948 35
6105 1439 18
3428 4407 67
2293 3704 22
7054 6313 1
5722 1209 10
6279 8442 9
984 1432 83
9957 402 75
1430 1450 49
4123 7463 17
6526 7500 80
9072 1343 94
3045 9107 62
5626 475 81
9538 8469 92
4188 410 64
9032 1049 71
3600 4689 71
5809 6025 0
3965 6277 78
861 6026 2
394 5702 25
4714 9742 73
301 8902 73
675 6303 24
3629 649 29
5059 4588 49
5765 176 61
6096 6403 48
6916 7047 3
5694 8627 74
2634 6291 59
5105 7731 87
4863 1813 5
7774 1723 85
4251 9398 47
9745 3399 86
7785 2750 14
9395 1323 80
616 1811 66
4348 6031 88
808 2959 38
6573 5053 3
197 6498 77
8726 1362 64
7867 1088 65
3568 5392 36
751 5418 5
2647 2356 69
8655 8516 3
1012 6974 32
1326 53 20
5274 9622 53
1650 4500 8
4224 703 8
2077 627 76
2021 6691 91
365 2249 36
8007 7646 36
5126 49 27
2522 3144 5
220 809 40
9699 9563 11
1425 6298 40
1086 2483 25
9999 627 73
2304 3776 44
3615 9294 96
2713 8352 34
1254 5532 1
731 4777 12
8146 2129 67
3279 2592 13
233 9004 80
3404 7662 4
2655 2535 80
7582 5371 37
5270 5764 65
9953 115 60
3095 9710 95
7705 8264 56
7871 3811 1
2525 9697 0
451 6060 62
6451 4810 28
4435 681 60
4000 1030 15
7710 2361 78
7247 7742 25
3020 762 18
39 8380 45
5672 3311 43
4807 2035 20
2537 9142 52
4582 9478 25
9496 2689 97
3770 41 79
1101 1400 23
5 5472 7
6289 6073 41
587 4461 86
1369 93 24
1560 8359 95
985 7846 32
6567 676 2
4677 7799 74
1331 4199 3
3751 8276 42
950 3398 28
5668 49 56
4973 68 46
1723 5278 37
7445 8093 44
2585 2837 90
5587 908 85
3842 9217 19
5682 5071 30
7077 9372 49
9072 6363 45
2650 8946 35
3529 8664 50
2099 6484 29
5739 2078 49
3523 18 52
1535 5740 64
38 265 11
1473 6797 89
5207 2191 79
7148 236 26
9649 2572 80
3843 787 23
7211 6735 25
2749 4758 17
7335 4008 69
914 2320 90
7751 2152 82
8522 8082 25
2869 502 91
5209 1905 97
115 2243 77
5285 7883 60
2493 3759 37
7372 1902 25
7315 7425 28
1075 4955 41
1653 210 96
2591 1845 66
6100 8605 92
6607 8523 77
3503 597 71
4169 1557 74
5912 1300 97
7852 1385 17
7322 368 96
3002 2398 26
287 7154 11
2570 939 18
3417 7287 45
1194 6391 94
1558 3150 69
6717 3923 2
8034 2168 42
1795 2064 39
7876 2439 73
2633 2452 17
9499 3589 70
1985 3354 16
1699 2624 35
498 9172 47
2752 9556 13
3208 5315 45
1101 7114 85
4931 3138 6
9240 7140 34
4517 8711 50
7959 6464 68
7612 2987 46
2074 2898 89
937 420 95
7314 232 65
752 2391 95
7706 1420 74
9251 7917 62
4992 5352 19
399 7162 8
2088 7413 18
269 3057 27
8596 3094 63
8433 2344 74
1738 5898 6
8730 2349 52
8957 1684 80
1172 5752 43
6169 1635 83
7917 8944 8
9732 9579 92
1559 2621 52
3803 9421 25
428 141 77
725 7382 11
4278 6561 96
4255 8054 27
6806 7334 47
2619 5265 83
9352 883 46
7774 250 62
1778 2807 56
847 4323 20
3735 7347 60
8368 222 79
5801 770 93
1363 9802 69
1999 2380 89
6509 410 34
7366 5962 58
3722 5878 51
2859 2737 61
7318 6043 37
2060 610 97
2106 1447 29
4763 8683 4
6899 4985 39
5992 5206 27
6916 4458 27
9017 1394 9
4878 3701 49
2345 6666 21
3555 401 39
5965 4987 99
719 2519 21
524 578 29
133 9554 93
8687 1121 95
8218 6982 29
8028 930 40
8839 3234 67
4829 7479 75
23 3577 88
377 8488 35
6116 7938 81
8700 8685 72
3200 4925 84
3975 6470 15
3150 7178 17
6580 3296 11
7873 4870 16
9562 8197 93
3342 2661 78
5654 3112 49
2075 7035 68
7903 4439 94
5497 9981 48
9552 6717 23
857 2172 74
7358 7483 4
660 4216 23
9188 4777 87
9736 7287 30
7454 535 34
8378 2386 18
181 2212 50
1856 939 66
4553 705 85
9867 1115 98
1284 7516 26
7464 6907 51
2210 7438 95
4951 20 84
1065 6692 99
746 4647 78
9539 959 67
8540 325 78
9428 4207 3
6754 6567 95
7258 2857 57
3069 1922 4
1381 1821 89
1517 8073 74
1046 805 24
5268 7103 47
714 2613 0
2944 747 99
8942 2296 73
7241 7856 9
5913 4452 93
1175 9356 72
5826 8147 86
7283 1477 12
4894 853 31
9999 896 53
4470 4222 75
4255 9942 16
8119 6066 36
1654 1474 64
651 2385 4
47 1819 10
2829 1434 35
9570 6286 5
5231 2723 20
7173 8782 94
7348 9699 64
303 4190 19
9879 2951 13
4768 7812 8
2646 2147 0
2894 2596 43
764 3635 47
839 520 11
5644 346 94
8298 2025 89
3955 1955 86
2788 5610 74
8702 1058 42
188 8198 94
8560 1998 62
1298 2232 47
2077 6233 52
1010 1632 46
2397 2615 34
5754 5611 37
8078 1134 15
4140 8152 17
695 4232 13
2267 8868 37
1577 5723 7
1848 4114 71
9418 90 7
7129 3032 72
6658 9587 95
7487 3158 7
6285 3784 27
2744 6841 79
855 2317 67
4655 9973 51
8943 869 60
1625 1734 94
2746 6223 6
4698 2813 2
8451 875 54
1667 6389 65
961 7598 48
1904 8544 66
4585 6262 43
6598 7903 41
1787 9286 94
3288 5521 89
8991 4193 90
8189 8892 15
4165 6581 81
3589 1136 2
3927 8287 86
5218 992 7
6653 7085 84
2615 7799 4
5674 7132 47
4519 7430 99
4709 537 49
2543 8662 71
1149 5814 61
6049 5595 0
1004 9712 42
7224 6219 13
642 454 65
2696 1213 29
1113 2232 12
4290 197 78
1201 4804 8
573 5044 65
9465 2253 92
7233 7674 51
3752 8410 14
4555 7105 75
1274 2483 77
8854 7110 64
1696 7559 71
4802 7014 58
5336 9160 6
8172 8438 96
241 2360 24
3920 6086 81
5111 1886 12
7734 3205 70
2504 1778 44
2225 845 65
8338 5032 2
2327 3702 61
7799 5091 13
4137 818 3
9554 8963 99
9442 8115 36
301 5226 54
8079 9196 40
3906 7799 36
164 3749 55
8583 2629 17
781 8609 20
2770 7310 19
3599 2868 56
823 5130 18
7717 5702 77
7434 468 23
9241 1681 78
4482 1207 97
3990 5476 33
6721 4080 58
8500 4241 34
8208 6126 39
7376 9287 37
1757 3570 20
2751 3324 99
3935 5580 32
1061 3452 60
1277 1486 17
5101 7446 68
4376 617 56
5201 634 84
8517 8488 68
3861 7613 44
8773 3109 56
2506 5617 32
505 9633 37
2778 4211 30
5490 5985 98
4668 6834 1
9373 3633 36
5212 7453 5
3700 5804 40
2847 7135 45
5595 2822 48
1503 9196 1
8903 367 97
9338 516 53
1093 1500 95
1450 5532 75
3467 9835 49
1020 165 14
8717 573 43
259 2427 54
6736 1458 98
4473 8841 23
9427 9195 9
1386 3371 23
1169 5764 55
434 3095 53
1374 3820 11
179 2203 10
2718 9851 24
9976 7439 71
9614 3062 72
2552 5330 21
5310 1785 51
7571 6411 83
4305 8587 22
9455 2957 73
564 4961 54
1902 9287 30
147 8022 28
4951 314 75
1200 8307 89
7462 125 7
7243 8679 6
825 1893 54
3465 1020 9
819 8534 50
851 7629 60
5501 6738 46
2377 2158 81
4949 7837 7
2103 322 59
1915 5659 55
1289 7804 52
883 8645 92
993 971 4
420 7964 34
1886 425 0
1121 1278 7
931 4735 59
3056 1789 95
403 8209 6
9792 8883 31
22 9848 0
2953 1615 28
2968 1784 46
2763 3640 75
1122 969 56
8136 9097 77
763 9938 37
510 3409 64
478 31 58
1183 1508 86
2997 1299 24
9754 2308 0
2186 6667 78
6150 9638 41
6695 6809 3
487 419 55
3082 5999 70
3322 3467 99
2357 1639 42
1642 3780 51
1302 3559 20
6851 9434 28
8339 7555 30
6039 6676 19
9535 4858 3
7110 7766 5
6575 4370 15
8760 3963 19
1667 257 69
3883 7555 15
1695 3635 77
2528 3136 0
2404 8199 1
528 2507 13
7852 2137 26
8073 2975 34
2404 403 21
3085 3344 11
1022 6221 83
1397 6601 50
8886 2514 35
7689 2564 96
8153 1540 77
7571 5340 25
8321 8745 28
3198 919 19
471 3901 50
5776 7380 21
1205 9242 68
7752 704 18
4471 7342 82
6913 8514 67
1394 692 44
2980 2447 19
1286 7856 7
6782 9756 12
7941 7840 24
3463 9634 53
1805 776 81
4481 4036 37
2118 1049 93
5645 4053 86
3322 3287 34
703 8908 49
8160 4028 15
5492 238 29
6610 6405 42
6215 4249 41
8560 1313 42
9703 681 1
7671 2794 81
7338 9575 26
1553 9353 30
1935 1825 75
5205 5853 49
8089 573 4
3126 1513 64
520 1888 33
3603 7681 70
7061 5633 35
1833 1014 95
848 6856 59
6487 1164 27
5907 1183 26
4275 6769 28
2118 434 35
458 2298 15
1823 2485 77
2300 7925 56
7936 7238 28
1918 8419 49
3203 8546 52
8709 4111 59
2461 7339 48
1708 776 60
7015 8224 14
1891 4270 45
4509 3857 34
9202 2051 18
6460 1454 55
1277 1067 23
7918 2060 97
2268 624 38
8516 3586 96
4473 2683 73
601 3828 61
7073 9431 75
6741 3519 73
6436 1747 38
3964 2970 49
4593 5516 39
6590 5778 82
5856 5995 19
3882 9916 87
5021 5065 33
4792 6163 13
2498 1478 16
608 7868 36
343 3690 75
5585 2777 19
203 4145 7
8201 2140 96
1802 602 7
3638 4237 76
215 7691 79
212 2206 65
1900 1692 55
6031 9188 29
2468 1348 93
6228 299 65
8899 3836 15
1872 3814 88
1204 9978 80
6025 9938 73
534 1592 14
2525 3204 1
2373 5663 58
2350 2691 40
8917 7529 28
9981 2153 84
1504 2559 13
516 1628 29
6106 8455 54
1251 7887 77
2897 2657 36
7340 226 72
0 6604 26
5225 6453 64
8198 1916 63
394 2419 42
5124 4056 22
8830 1854 77
7979 6556 21
1145 3787 23
5195 4533 80
7218 2013 70
8836 6373 36
1450 7717 25
1412 8076 8
9727 4911 91
3035 4248 81
209 8853 31
9519 9352 95
1003 6409 66
268 1924 73
2385 8274 27
2348 2329 26
1596 3539 77
3182 8015 7
2295 2120 66
1976 5468 18
2522 8612 3
5636 2773 66
9989 2990 87
7733 3993 62
8108 3647 5
8548 2192 2
5393 1556 60
1897 8942 40
5420 3054 94
6935 9817 35
1789 8801 29
8682 1867 80
9725 8717 53
6226 9007 30
4568 8444 87
3608 4718 30
4703 8010 42
5284 2149 63
486 8905 40
7450 8415 61
1951 7355 3
7168 7441 34
7995 9461 78
8188 1790 93
3429 2319 62
1053 3730 73
958 4228 45
56 8684 41
9832 3016 59
1867 2178 66
9228 6474 37
804 9704 91
2869 9192 13
2327 317 85
9498 9225 65
5996 7147 0
6097 2524 82
5442 657 68
9727 1722 5
1729 5303 43
1851 2822 71
1086 1558 74
5169 7694 66
3521 7579 94
6614 3982 83
1514 8064 65
9328 5798 71
1864 8490 88
2341 4219 47
2000 1651 4
0 6769 10
5847 414 77
2263 9022 95
8252 1959 0
5883 6117 0
2579 2711 74
2518 8783 3
4031 6861 65
1303 2001 45
160 184 11
4283 3371 52
9364 7152 16
9460 5234 56
495 3988 31
548 9885 48
6354 3295 34
1752 8468 26
7109 3845 87
1562 4524 19
6642 1290 84
2943 4730 33
6589 4510 37
2012 7845 8
8146 6460 5
3741 8513 75
145 2562 95
2480 505 36
6379 9624 20
8886 2353 67
5332 1556 19
172 633 94
2703 4456 79
5505 9349 31
434 3760 69
9328 193 63
7335 4322 91
8313 1773 23
907 2666 80
2662 1666 27
9259 7419 9
276 4528 58
3325 8342 44
3868 9652 87
8114 2961 92
215 2999 67
9458 441 20
3345 9147 52
8683 1683 89
7834 3127 25
1449 9230 31
1023 8504 97
2252 3893 56
9624 5870 42
1352 8219 96
1657 4370 69
3499 177 28
3546 4946 73
7681 2933 99
2181 7222 44
395 7840 77
6997 8038 39
2692 6914 29
9260 5868 70
4537 6474 52
8113 653 52
3669 1822 71
6448 9996 36
8039 378 10
1708 7891 21
3006 4416 86
9277 368 86
1912 1686 45
5870 713 48
2679 3886 1
7683 1914 65
6523 5117 64
702 1185 58
6645 8478 84
2835 1289 91
2636 8402 74
8886 1578 8
1856 431 28
7336 8327 95
1113 2056 89
8035 9390 78
6968 919 0
5865 8343 69
4882 1311 55
6224 3881 64
491 6799 10
748 6380 6
1876 7886 84
8323 6828 27
5935 5932 25
8925 8236 48
4231 6562 2
1767 6194 47
470 2720 6
4336 2566 10
4422 3159 26
7244 4897 5
946 6944 36
499 4609 89
5054 5044 57
605 8197 31
8278 1223 61
1160 1831 86
7274 5692 26
6577 7401 85
1551 5883 78
1618 8625 42
8349 5474 52
6116 934 46
2562 8255 91
9070 6707 90
5264 7629 78
1191 816 88
4935 9930 91
9667 4330 1
686 333 73
6246 2015 81
8789 406 85
7853 773 55
9566 3196 87
2280 3355 43
7599 43 15
2279 8513 12
9168 8217 18
476 219 81
9918 2717 78
3880 3657 76
2043 3329 36
7010 30 58
113 5907 79
2096 2109 52
4101 3055 72
904 1658 83
4338 9514 93
8211 8849 77
1780 7782 67
5479 6069 84
5290 506 67
549 4857 68
2148 2333 36
1870 2578 63
4727 5495 87
6663 1362 93
6553 714 85
8557 9102 91
4523 939 23
193 7668 77
583 7890 20
8148 939 6
3560 4754 99
7809 6503 54
2015 993 21
9197 139 7
3530 9047 48
691 6098 65
780 4037 32
1080 176 43
8021 8365 84
5073 1259 30
734 8736 94
2310 8419 10
1969 1489 34
1485 4747 78
9590 1454 67
4952 6211 68
2002 1598 80
6316 193 38
195 9971 7
1497 6735 27
8444 1329 46
7046 3385 10
4411 5817 14
3017 3863 79
1974 1390 4
2429 6094 77
7261 5209 96
6044 8319 89
6621 4163 79
4522 9549 56
5974 6504 74
7603 7589 89
1644 60 49
5102 219 32
6513 2292 17
4154 2053 47
121 39 39
9319 5625 59
6692 5104 56
4322 8858 79
483 7129 3
849 9445 62
3528 3788 84
6431 7543 60
5754 2241 90
3712 1332 52
4409 2313 26
4836 4005 10
4879 9532 62
1436 4703 30
8638 7403 90
2398 9599 62
446 9096 19
8476 1771 95
8938 176 22
7567 876 34
4856 7165 15
1622 8013 86
6707 6033 60
8781 9356 49
7125 953 52
9062 3629 46
9538 3334 60
4811 6566 93
2344 220 17
6093 4648 84
6316 831 36
1446 784 31
7076 8484 8
4349 3116 60
4111 8832 82
9938 1184 59
7168 5689 35
482 8367 29
7728 3918 56
9110 2 80
2326 9547 33
3779 4832 5
9332 647 13
2709 5930 57
5201 1819 31
3097 6226 81
269 3479 91
3471 8908 45
4040 5688 55
7071 7270 97
1879 1528 3
824 6745 29
2549 7724 79
4140 2007 91
7411 1898 89
1112 6524 15
8010 2726 33
5709 7723 40
4611 1252 13
1107 6741 13
1894 3881 73
4550 296 71
3414 6905 34
6281 4213 67
179 7141 44
219 1524 49
2597 47 41
1569 1882 78
403 9940 33
1722 3185 22
9375 5580 16
6530 3516 54
9244 2088 29
476 3447 54
257 3346 68
8019 8841 77
3200 4484 36
9308 4692 50
1449 5389 80
916 5102 4
9745 5817 60
2247 4065 72
6204 635 83
9228 5030 82
2229 9954 76
1749 4582 33
6166 1468 19
3828 951 75
6261 6497 50
2919 2112 10
6881 3930 15
5124 1258 99
6220 6140 73
8882 977 21
6841 4602 27
8621 7034 40
7453 9907 6
2395 9032 61
2367 980 46
151 7185 52
1141 7763 4
1427 7906 95
3243 6255 65
6860 926 70
1219 5216 42
9157 6769 31
8199 7473 78
1349 8330 34
4964 1695 72
1646 7803 98
5577 3047 51
5684 8205 44
6931 4258 16
8284 3269 61
3840 3968 28
3746 796 10
9696 4423 75
3627 1712 47
1266 1039 86
2474 9957 85
3247 9347 35
4636 8468 11
9925 3520 56
3861 3693 22
9875 3004 24
4903 3820 89
3292 730 90
7639 4601 4
8540 7973 22
131 9682 6
3220 1271 58
2219 3755 24
8334 718 72
5556 7084 0
2846 4448 3
4715 2959 56
7972 3274 34
7892 1317 15
3759 1964 9
3347 7030 13
1813 9603 91
4629 9344 16
6485 1227 33
9639 594 39
7204 1387 67
9415 2922 84
7996 4335 87
3714 6146 49
5981 9221 91
9125 991 6
1442 1323 17
737 9375 14
9806 6724 93
8596 927 48
9670 4046 42
4383 4663 82
2643 770 21
3071 6497 68
2040 8657 1
3426 4618 24
3622 900 25
941 2744 48
76 2431 74
2678 8067 60
6790 6812 54
1317 277 94
5968 4149 22
3928 7160 16
9767 1743 47
1315 541 66
5423 3164 67
3030 772 56
9226 3576 2
7419 3643 93
5046 9123 77
9398 2532 75
6557 3182 96
3662 760 80
5303 4720 48
1301 6384 28
741 7809 0
6698 5017 45
5227 7896 34
9826 3996 32
8394 1371 27
792 2249 8
4397 4172 19
6585 752 31
1236 9413 47
1248 2760 13
5555 2775 22
3588 4371 73
660 8312 50
6128 4420 32
5744 8918 13
8191 7022 51
9317 1573 77
9485 1430 61
3591 1448 74
4779 1728 63
179 1703 52
9545 7583 33
9570 7591 9
3942 9660 96
2380 8199 92
9350 8339 53
867 789 65
8025 6635 10
454 5681 91
2842 3142 66
1977 2747 82
1507 2783 97
6096 6710 59
4980 8007 33
4359 6286 55
4628 8197 56
9245 1633 46
3774 3194 60
3041 9970 48
8732 46 17
989 9822 3
1940 1368 81
5048 8500 86
9413 4574 25
926 2664 69
5252 2300 86
2614 1523 30
2095 4566 41
4578 1442 29
1014 9494 84
973 2384 6
2299 7215 43
1634 8761 26
2030 2516 40
9389 870 98
7994 6999 26
5075 4504 41
6096 1618 83
6756 5771 7
5031 6176 10
8743 524 8
7027 4430 77
2123 7912 71
4931 9190 34
3862 7818 78
10 9184 69
4845 8581 92
2016 8704 74
5901 4221 60
5583 5913 56
4122 2153 32
6384 9371 8
8008 3173 75
5058 2699 59
460 6737 81
1406 2755 38
4539 2012 55
8897 3672 17
6505 3982 28
2253 610 38
9239 2075 82
1495 3967 48
2105 9556 0
9665 9293 85
1562 2429 16
8170 9572 30
1498 6033 80
2699 364 25
1879 2738 46
6272 7742 4
2562 4636 41
1913 8474 13
743 9416 40
82 3142 66
2195 5423 73
2238 4349 69
4479 549 28
9700 1086 86
8661 7893 55
9773 7367 47
2452 3144 51
8052 6719 95
4048 8839 89
700 7054 96
4251 4321 75
7921 9367 68
1545 7716 58
6519 7096 35
3861 14 54
8670 8290 85
7278 4671 56
2130 6571 34
1354 8343 29
6696 423 0
9716 6590 22
7572 1523 22
708 6748 2
9461 5446 28
4864 3521 9
8401 1603 64
3215 9598 25
3134 8752 35
4100 6208 65
3847 7041 1
2927 9660 82
1357 9191 97
6539 9592 25
9691 6813 96
3618 8000 22
9370 6791 84
2056 8359 11
5972 3922 45
9064 8009 71
1267 7156 93
1580 2789 13
1209 4623 1
4143 4570 57
6955 2837 91
182 4390 67
3687 8135 15
98 7619 13
9974 7296 64
8223 6607 74
790 2599 18
3140 7103 45
4257 2216 57
8037 5365 73
397 7048 24
360 4126 40
119 8228 41
5271 3948 50
2739 229 9
4740 3764 49
7346 0 29
1458 3102 8
760 2206 93
8472 6929 34
6766 4953 53
1851 2139 75
6387 1101 94
1113 2483 34
1748 8228 26
1709 9601 55
4061 3223 78
913 4025 38
