700 5000
456 389 45
303 9 6
692 483 31
222 448 0
553 615 28
568 384 46
663 140 25
322 269 6
136 697 27
63 138 37
210 109 14
478 431 8
683 108 36
397 299 24
354 608 0
86 67 28
50 538 41
95 209 3
187 619 5
682 599 20
522 367 49
257 439 42
142 280 1
602 59 20
51 34 28
639 55 30
639 576 19
635 158 3
310 266 5
475 370 15
560 463 19
167 257 19
83 555 15
695 335 27
628 36 0
304 699 1
228 407 13
552 437 26
73 175 34
504 303 21
285 544 11
22 621 33
397 301 0
186 614 35
189 164 46
153 540 27
71 140 25
621 545 28
598 119 19
171 101 0
176 80 21
405 342 18
52 204 18
671 342 32
313 314 17
394 692 44
180 547 19
586 356 7
182 156 12
641 340 24
163 234 3
105 76 31
481 36 37
618 249 43
45 53 36
522 687 34
3 208 49
160 528 15
92 438 29
10 105 42
315 249 41
560 513 42
603 181 1
671 694 31
538 475 26
553 453 30
235 425 25
305 253 49
389 473 4
26 113 14
420 388 33
103 681 20
61 33 35
133 14 45
348 56 9
587 164 27
507 683 26
475 469 28
418 434 35
658 398 15
423 85 27
100 425 6
236 638 28
418 219 49
403 346 2
9 611 9
61 539 48
8 76 10
15 24 14
391 270 45
309 557 34
302 151 18
160 54 5
577 367 23
218 160 47
168 524 38
116 286 46
473 283 23
101 328 11
273 331 25
441 219 23
136 47 38
664 170 49
393 116 39
490 578 32
456 595 19
582 516 37
321 565 33
292 263 13
298 278 16
508 368 36
543 190 25
185 377 19
103 145 7
501 240 46
602 602 7
538 437 26
215 691 29
212 106 15
200 292 5
631 488 29
568 148 43
328 699 15
699 36 15
672 14 38
204 378 30
625 138 23
34 92 14
625 104 1
173 63 8
450 491 40
17 229 28
381 253 34
504 659 13
516 628 29
6 455 4
51 387 27
497 457 36
40 426 22
200 504 26
525 153 14
498 216 13
594 519 42
224 556 22
130 354 27
279 256 21
345 687 23
295 333 30
418 613 20
136 273 36
450 17 25
212 576 8
327 211 41
635 448 31
109 453 31
619 452 45
3 109 16
668 224 23
485 274 27
248 629 26
96 439 27
82 515 7
95 620 16
76 68 18
122 612 3
36 373 16
389 590 37
433 493 12
608 547 5
148 92 2
493 556 10
697 42 40
20 654 44
135 417 35
389 601 29
682 467 30
125 317 3
626 307 30
368 44 37
108 18 30
203 510 42
384 449 13
386 205 40
150 415 11
551 355 3
168 641 34
295 61 28
188 390 43
129 219 12
353 630 23
258 228 45
256 684 41
232 416 9
167 278 16
328 374 37
304 104 41
469 492 13
127 17 35
98 525 15
96 147 0
697 324 32
242 357 18
627 322 5
329 603 43
151 222 21
286 358 24
269 394 16
221 279 44
514 182 33
514 564 15
628 398 21
664 90 38
641 19 47
300 251 4
600 669 10
247 114 27
163 122 45
252 259 0
683 517 0
379 511 24
418 83 3
531 261 15
103 601 45
60 584 11
283 571 2
464 152 16
60 334 6
695 688 31
448 85 48
254 195 34
552 268 26
509 545 37
162 524 19
542 290 34
343 230 33
289 510 37
512 145 8
146 560 5
441 313 25
545 162 45
280 405 36
79 524 20
686 253 17
632 556 19
572 333 44
103 456 29
105 249 31
634 660 19
428 393 13
335 122 41
313 273 23
207 566 30
562 266 27
159 619 9
276 528 8
225 642 44
368 52 37
114 561 42
115 599 17
558 341 20
245 447 2
283 283 39
134 27 25
249 130 31
23 304 47
352 393 6
224 270 42
652 19 46
457 170 19
399 577 28
246 446 23
681 133 49
681 622 44
395 140 27
397 38 39
92 114 29
560 668 20
537 174 2
413 653 2
169 622 21
548 396 36
539 278 10
308 191 21
406 616 36
577 268 36
512 186 45
470 613 48
79 586 1
383 514 15
423 417 14
602 485 8
45 478 34
235 89 41
436 2 24
686 78 8
156 131 28
336 627 45
313 656 39
535 690 28
668 619 0
665 343 19
682 311 5
124 381 14
391 199 10
648 480 6
376 386 34
123 228 27
535 532 25
225 536 48
31 262 2
67 594 47
670 520 6
336 466 10
622 359 26
244 697 5
146 644 36
499 109 39
154 544 7
605 697 31
78 523 11
660 431 36
274 92 26
477 401 35
151 683 28
418 225 42
149 74 2
516 634 46
