3000 6000
2017 1855 23
1251 1578 98
886 388 21
2011 1100 28
509 822 78
959 953 59
2368 1041 17
1460 1253 50
586 1807 26
2749 273 64
2825 1270 95
1922 946 46
1531 570 10
1268 1808 59
70 2453 4
256 2454 3
1 143 19
2734 2344 28
2993 2191 40
1957 2517 65
372 2031 6
588 955 45
2654 2823 18
2687 2096 7
2951 1922 4
190 1381 10
2798 2117 44
12 1914 64
154 2593 59
2657 2386 79
115 1056 40
282 339 27
566 1582 31
1090 2713 31
2604 1684 58
1504 748 58
1083 2552 98
1507 153 74
1522 2685 84
2541 1755 39
253 1676 3
803 1434 82
2331 746 70
1255 64 10
680 2360 78
1227 2382 10
1087 1230 42
1703 1953 17
1312 170 15
2671 729 6
2201 2794 84
2915 667 10
637 969 84
1282 326 58
2311 2904 45
452 681 33
2350 2138 72
2837 859 61
2756 2004 49
2570 2233 54
2549 806 4
929 1495 66
1925 468 25
804 2644 6
1699 1642 98
2251 1234 62
2034 1842 7
1589 2597 36
2189 2544 51
1264 2973 79
2855 127 97
540 725 50
1486 2996 6
1761 339 28
315 2235 71
963 454 88
2430 266 5
65 903 32
584 1738 88
2282 2534 96
2867 2302 31
2470 2320 88
412 1441 30
2037 1902 35
1878 2428 55
2492 1297 73
1078 2274 10
819 586 91
504 529 98
248 637 57
1452 645 95
273 875 22
1894 2682 33
2660 1250 85
2644 383 6
2911 1507 6
82 2692 8
1894 1381 59
2753 2480 18
2713 1271 94
2043 2564 79
2294 798 94
1744 2511 23
2034 939 4
2975 2440 34
2232 812 31
2098 281 69
2468 1882 19
79 2973 69
1198 2467 81
1739 1491 14
2682 1333 0
795 499 93
2227 940 40
1572 1411 16
2762 2942 91
1583 1591 45
1028 2486 53
1742 86 64
1933 2652 24
2181 2760 74
2351 347 73
2959 1862 18
2154 1552 43
1604 2476 90
1161 1293 47
2009 2635 95
475 1352 0
1 763 34
747 865 88
304 4 40
2077 2051 3
637 212 85
1685 2708 58
1915 2462 72
2502 374 6
2406 823 43
2390 1061 87
1271 1988 31
1410 470 49
465 2772 14
299 330 94
616 175 4
1959 1527 81
2920 938 83
1910 727 26
1824 1240 32
2515 2859 40
2479 1707 45
25 2667 11
2740 1597 45
770 1526 68
1917 870 15
1643 700 22
2852 1505 50
2228 1560 67
2945 2740 24
466 262 49
2107 2463 16
735 1804 18
1513 408 94
1018 1247 46
2735 152 48
561 568 13
2970 689 49
781 2711 55
218 1706 34
417 2581 22
1092 1714 73
1124 1997 87
1394 948 86
2414 2994 29
2741 2781 23
62 2444 59
1629 1048 53
768 1258 47
2921 779 1
1127 1127 11
352 2793 39
1935 78 13
2144 1159 16
1802 313 6
2098 1773 27
1905 1824 51
872 1652 89
866 1418 79
443 2676 83
960 2852 81
2955 1396 50
1934 422 98
450 746 36
995 2526 46
2298 626 70
2251 2863 64
1295 1378 80
2028 807 76
2659 2027 16
1719 1206 90
1157 1149 74
1154 1241 42
2577 361 17
195 1685 59
763 545 58
2016 812 51
1371 1952 44
744 1688 75
2316 2845 71
2062 1945 30
2480 1093 98
1430 2669 59
773 420 85
2575 678 19
2696 628 89
2777 56 83
2727 1456 67
2979 2898 57
2669 345 48
565 67 21
1781 41 4
2493 732 85
2987 1193 88
2181 501 91
367 1006 68
392 1150 62
196 1098 22
2934 1129 71
1807 164 66
1790 2639 18
865 1321 69
1889 1058 79
282 2029 4
2690 1608 76
1797 763 90
1001 429 29
947 2187 31
2503 2406 50
1595 1070 69
1322 2639 95
2564 1174 40
1160 665 86
667 2705 14
1939 1888 65
278 1498 18
2506 1788 4
1336 2161 0
621 224 33
659 1356 32
2999 1605 94
2325 1174 33
2997 1992 56
1185 1751 30
1724 1854 79
2472 718 94
1847 1923 36
1072 2938 4
2662 1581 68
1279 1024 65
1427 2237 30
2991 2549 35
1376 2056 40
290 36 60
2477 1827 57
107 836 48
2761 908 62
2848 1601 92
888 2613 18
1249 2307 52
612 375 32
733 2519 19
1098 1266 50
918 514 56
1215 2844 63
2251 886 41
22 2402 90
956 2659 77
481 1494 57
272 871 17
494 2304 97
46 1363 36
270 1536 26
552 275 3
1288 1849 55
2943 1750 37
2997 2532 43
84 385 61
2828 735 56
904 110 80
1604 154 22
2778 747 3
1499 1227 35
376 1293 75
2762 634 86
2414 1699 14
2921 465 5
656 856 5
238 100 94
2825 2002 8
534 1933 53
1942 1359 95
2526 1208 80
880 1282 57
1330 1998 25
1737 1291 65
1443 337 97
2928 357 60
2616 369 61
1469 864 0
1467 934 6
2792 2702 85
2116 1250 67
1625 1004 33
695 1020 77
990 2071 6
2976 1605 59
312 774 97
2103 1661 61
877 2210 84
1580 1450 24
780 730 7
1619 2013 74
1855 132 92
556 914 42
2456 1484 2
1675 1606 72
335 2207 54
455 2852 54
2911 859 56
1361 881 58
2449 615 45
2797 2861 84
800 825 62
2182 1743 82
1750 872 47
368 662 15
1805 800 50
2659 504 16
1322 2822 2
831 2031 3
1915 559 81
1881 132 24
1495 197 79
231 1172 82
1556 1982 93
2547 1655 28
743 362 7
4 1774 71
1586 1279 9
819 490 93
2916 1274 64
2047 2508 63
46 2950 47
2938 1734 31
1828 2954 5
1184 2659 80
234 698 27
756 1787 87
1155 2983 44
2565 2100 53
1674 2948 93
363 2218 61
2368 231 63
708 1948 35
2105 439 18
428 1407 67
2293 2704 22
1054 1313 1
722 2209 10
1279 2442 9
1984 1432 83
2957 402 75
2430 1450 49
1123 1463 17
2526 2500 80
72 343 94
2045 107 62
626 475 81
538 469 92
2188 1410 64
1032 49 71
1600 1689 71
2809 25 0
2965 2277 78
861 2026 2
1394 2702 25
2714 742 73
301 2902 73
675 303 24
2629 2649 29
1059 588 49
2765 1176 61
96 2403 48
916 1047 3
2694 627 74
2634 291 59
2105 731 87
863 813 5
2774 1723 85
1251 2398 47
2745 1399 86
1785 2750 14
395 1323 80
2616 1811 66
1348 1031 88
1808 2959 38
1573 53 3
1197 2498 77
726 2362 64
2867 88 65
568 2392 36
751 418 5
2647 1356 69
655 1516 3
1012 2974 32
1326 2053 20
1274 1622 53
650 500 8
1224 703 8
2077 2627 76
2021 2691 91
1365 2249 36
1007 2646 36
1126 2049 27
2522 144 5
220 809 40
699 1563 11
425 298 40
86 483 25
1999 627 73
1304 2776 44
2615 2294 96
2713 352 34
1254 1532 1
731 2777 12
1146 2129 67
279 592 13
1233 2004 80
1404 2662 4
1655 2535 80
582 371 37
1270 1764 65
953 115 60
1095 710 95
1705 1264 56
871 1811 1
2525 1697 0
451 60 62
1451 1810 28
435 681 60
0 1030 15
2710 1361 78
247 2742 25
20 762 18
39 380 45
2672 1311 43
1807 2035 20
537 142 52
2582 478 25
1496 2689 97
2770 2041 79
2101 400 23
1005 1472 7
2289 2073 41
587 461 86
1369 93 24
1560 2359 95
2985 846 32
1567 2676 2
2677 1799 74
331 1199 3
751 1276 42
950 398 28
1668 1049 56
1973 68 46
2723 2278 37
445 93 44
2585 2837 90
2587 908 85
2842 217 19
682 2071 30
2077 2372 49
2072 363 45
2650 2946 35
1529 1664 50
2099 484 29
1739 2078 49
523 1018 52
535 2740 64
2038 265 11
2473 797 89
207 1191 79
2148 236 26
2649 1572 80
2843 787 23
1211 2735 25
749 2758 17
335 8 69
914 320 90
2751 152 82
2522 2082 25
869 502 91
1209 2905 97
1115 2243 77
285 1883 60
2493 2759 37
372 2902 25
1315 425 28
2075 1955 41
2653 1210 96
2591 1845 66
2100 605 92
607 1523 77
2503 597 71
1169 557 74
2912 300 97
2852 2385 17
2322 2368 96
2002 2398 26
1287 154 11
1570 939 18
1417 1287 45
194 391 94
2558 2150 69
2717 2923 2
34 2168 42
795 2064 39
876 2439 73
1633 1452 17
499 589 70
2985 354 16
699 2624 35
498 172 47
2752 2556 13
2208 2315 45
1101 114 85
1931 1138 6
1240 1140 34
2517 711 50
959 1464 68
612 2987 46
2074 1898 89
2937 420 95
2314 2232 65
1752 2391 95
706 2420 74
2251 917 62
2992 352 19
2399 2162 8
2088 1413 18
1269 1057 27
596 1094 63
433 2344 74
2738 2898 6
1730 349 52
1957 1684 80
1172 752 43
2169 1635 83
1917 2944 8
1732 1579 92
559 2621 52
2803 1421 25
2428 141 77
2725 382 11
278 2561 96
255 2054 27
2806 1334 47
2619 1265 83
2352 2883 46
2774 2250 62
1778 807 56
2847 323 20
735 347 60
1368 222 79
2801 1770 93
2363 2802 69
999 2380 89
509 410 34
2366 962 58
2722 1878 51
1859 2737 61
2318 43 37
1060 2610 97
1106 2447 29
763 1683 4
2899 2985 39
992 2206 27
916 458 27
17 394 9
2878 2701 49
2345 2666 21
1555 1401 39
2965 2987 99
1719 519 21
524 578 29
2133 2554 93
687 1121 95
1218 982 29
1028 930 40
2839 234 67
829 2479 75
2023 1577 88
1377 1488 35
1116 2938 81
700 1685 72
2200 1925 84
1975 2470 15
2150 178 17
580 2296 11
873 2870 16
562 197 93
1342 2661 78
654 1112 49
2075 35 68
1903 1439 94
497 2981 48
2552 717 23
857 172 74
358 1483 4
660 216 23
188 777 87
1736 287 30
454 2535 34
2378 2386 18
1181 1212 50
1856 1939 66
553 705 85
867 1115 98
1284 516 26
1464 907 51
2210 438 95
2951 20 84
1065 692 99
1746 647 78
539 1959 67
1540 1325 78
428 207 3
2754 567 95
2258 1857 57
69 922 4
1381 2821 89
517 1073 74
2046 1805 24
268 1103 47
1714 613 0
2944 2747 99
1942 2296 73
241 1856 9
1913 2452 93
175 2356 72
2826 147 86
2283 1477 12
2894 1853 31
1999 896 53
1470 2222 75
1255 1942 16
2119 2066 36
654 1474 64
651 1385 4
47 1819 10
2829 434 35
2570 2286 5
1231 1723 20
2173 782 94
348 699 64
303 2190 19
1879 951 13
768 812 8
2646 2147 0
1894 596 43
764 635 47
839 2520 11
644 346 94
2298 2025 89
2955 2955 86
788 610 74
2702 58 42
1188 2198 94
1560 2998 62
298 232 47
77 1233 52
10 632 46
1397 615 34
754 2611 37
1078 1134 15
1140 1152 17
2695 232 13
2267 868 37
2577 723 7
848 2114 71
1418 2090 7
1129 2032 72
2658 1587 95
1487 2158 7
285 1784 27
744 2841 79
855 2317 67
655 2973 51
1943 869 60
625 2734 94
2746 223 6
1698 2813 2
1451 875 54
1667 2389 65
961 598 48
1904 544 66
2585 1262 43
598 2903 41
1787 2286 94
2288 521 89
1991 193 90
1189 2892 15
165 2581 81
1589 1136 2
1927 2287 86
2218 992 7
653 1085 84
2615 2799 4
674 132 47
1519 2430 99
1709 537 49
543 662 71
149 1814 61
1049 1595 0
4 2712 42
224 2219 13
2642 2454 65
2696 213 29
1113 2232 12
2290 1197 78
201 1804 8
2573 44 65
1465 2253 92
1233 674 51
1752 1410 14
555 1105 75
1274 2483 77
2854 2110 64
2696 559 71
2802 2014 58
1336 2160 6
172 2438 96
241 1360 24
1920 2086 81
2111 2886 12
1734 2205 70
504 1778 44
225 845 65
1338 1032 2
1327 702 61
1799 1091 13
2137 818 3
554 1963 99
2442 1115 36
301 226 54
79 1196 40
2906 799 36
2164 749 55
1583 1629 17
1781 1609 20
1770 2310 19
2599 868 56
1823 130 18
1717 2702 77
1434 468 23
241 2681 78
2482 2207 97
2990 1476 33
1721 1080 58
1500 241 34
2208 2126 39
1376 2287 37
757 1570 20
751 2324 99
2935 580 32
2061 2452 60
1277 486 17
2101 2446 68
2376 2617 56
201 2634 84
1517 2488 68
1861 613 44
1773 1109 56
2506 2617 32
2505 1633 37
2778 2211 30
2490 2985 98
668 2834 1
2373 2633 36
1212 453 5
700 1804 40
847 1135 45
2595 822 48
1503 1196 1
2903 2367 97
1338 516 53
2093 1500 95
1450 532 75
467 1835 49
20 1165 14
2717 573 43
2259 1427 54
2736 1458 98
1473 841 23
427 195 9
1386 371 23
1169 2764 55
2434 2095 53
1374 2820 11
179 1203 10
718 1851 24
976 1439 71
2614 1062 72
2552 2330 21
1310 2785 51
1571 1411 83
1305 1587 22
1455 2957 73
564 961 54
1902 1287 30
2147 1022 28
951 1314 75
1200 1307 89
1462 1125 7
2243 1679 6
2825 1893 54
2465 20 9
1819 534 50
851 2629 60
2501 738 46
2377 1158 81
1949 2837 7
103 1322 59
1915 659 55
289 2804 52
1883 1645 92
993 1971 4
2420 964 34
1886 2425 0
2121 2278 7
2931 1735 59
1056 1789 95
403 209 6
792 2883 31
1022 2848 0
1953 615 28
1968 1784 46
2763 640 75
1122 969 56
1136 97 77
763 938 37
2510 1409 64
478 2031 58
2183 1508 86
997 299 24
2754 1308 0
2186 2667 78
1150 638 41
2695 2809 3
2487 1419 55
2082 999 70
322 2467 99
2357 2639 42
1642 780 51
1302 559 20
1851 2434 28
2339 2555 30
1039 1676 19
1535 2858 3
2110 2766 5
1575 2370 15
760 963 19
1667 257 69
2883 1555 15
695 1635 77
528 2136 0
2404 199 1
2528 2507 13
852 1137 26
1073 2975 34
404 403 21
85 344 11
22 221 83
397 601 50
1886 514 35
2689 1564 96
1153 540 77
2571 1340 25
2321 745 28
1198 919 19
2471 2901 50
2776 380 21
1205 1242 68
1752 1704 18
471 1342 82
2913 514 67
394 692 44
2980 447 19
1286 2856 7
2782 1756 12
941 2840 24
1463 2634 53
805 776 81
2481 2036 37
2118 1049 93
2645 2053 86
322 1287 34
703 1908 49
1160 1028 15
492 1238 29
2610 405 42
2215 2249 41
1560 1313 42
703 1681 1
1671 2794 81
2338 575 26
553 1353 30
935 1825 75
2205 2853 49
2089 573 4
2126 1513 64
520 1888 33
603 1681 70
1061 2633 35
833 14 95
1848 1856 59
2487 164 27
907 2183 26
275 769 28
1118 434 35
1458 298 15
1823 1485 77
2300 2925 56
1936 238 28
1918 419 49
203 546 52
1709 1111 59
1461 2339 48
708 776 60
1015 224 14
1891 2270 45
1509 1857 34
1202 51 18
460 1454 55
1277 1067 23
1918 60 97
2268 624 38
2516 1586 96
2473 1683 73
1601 828 61
2073 431 75
741 1519 73
436 747 38
1964 2970 49
1593 516 39
1590 1778 82
856 995 19
1882 2916 87
21 1065 33
792 2163 13
2498 2478 16
608 2868 36
1343 690 75
585 1777 19
203 2145 7
2201 140 96
2802 602 7
2638 237 76
215 1691 79
212 2206 65
900 1692 55
1031 2188 29
468 2348 93
2228 2299 65
899 2836 15
2872 2814 88
204 1978 80
1025 938 73
1534 1592 14
525 2204 1
2373 2663 58
350 2691 40
917 529 28
1981 153 84
504 559 13
516 628 29
1106 1455 54
2251 2887 77
1897 2657 36
340 1226 72
1000 1604 26
225 453 64
2198 916 63
1394 419 42
2124 1056 22
1830 1854 77
1979 556 21
1145 2787 23
2195 1533 80
2218 2013 70
1836 1373 36
450 1717 25
2412 76 8
2727 2911 91
2035 248 81
209 2853 31
1519 1352 95
3 409 66
2268 924 73
385 1274 27
2348 1329 26
1596 2539 77
2182 15 7
2295 2120 66
2976 468 18
1522 1612 3
2636 1773 66
1989 1990 87
733 993 62
108 2647 5
2548 2192 2
2393 556 60
2897 942 40
420 2054 94
1935 2817 35
1789 801 29
1682 1867 80
1725 2717 53
226 2007 30
1568 2444 87
608 2718 30
703 10 42
2284 1149 63
486 1905 40
450 1415 61
1951 1355 3
1168 2441 34
1995 2461 78
1188 1790 93
1429 2319 62
1053 2730 73
958 2228 45
1056 1684 41
1832 1016 59
867 178 66
1228 1474 37
1804 1704 91
1869 2192 13
2327 2317 85
2498 2225 65
1996 1147 0
1097 2524 82
1442 2657 68
727 1722 5
1729 303 43
851 822 71
1086 2558 74
2169 694 66
1521 579 94
1614 2982 83
514 64 65
2328 798 71
2864 2490 88
1341 1219 47
1000 1651 4
0 1769 10
2847 2414 77
2263 1022 95
1252 959 0
1883 117 0
2579 2711 74
2518 1783 3
1031 2861 65
2303 2001 45
160 2184 11
2283 371 52
1364 1152 16
2460 2234 56
1495 1988 31
548 885 48
1354 2295 34
2752 468 26
109 1845 87
1562 2524 19
1642 290 84
943 730 33
589 2510 37
2012 1845 8
1146 2460 5
1741 513 75
2145 1562 95
2480 505 36
379 624 20
886 2353 67
332 556 19
2172 2633 94
703 2456 79
505 349 31
1434 2760 69
1328 1193 63
1335 1322 91
1313 1773 23
907 2666 80
2662 1666 27
259 2419 9
276 2528 58
2325 2342 44
868 1652 87
1114 1961 92
215 1999 67
1458 441 20
2345 2147 52
2683 1683 89
1834 2127 25
2449 230 31
23 504 97
252 893 56
2624 2870 42
1352 219 96
2657 1370 69
2499 2177 28
1546 946 73
1681 2933 99
2181 222 44
395 1840 77
2997 1038 39
692 1914 29
2260 1868 70
2537 474 52
2113 653 52
669 2822 71
2448 1996 36
39 378 10
1708 1891 21
1006 416 86
2277 368 86
1912 1686 45
870 713 48
679 1886 1
683 1914 65
1523 117 64
702 1185 58
2645 1478 84
835 2289 91
2636 2402 74
886 1578 8
856 2431 28
1336 2327 95
1113 2056 89
35 2390 78
968 2919 0
1865 1343 69
1882 311 55
1224 881 64
491 2799 10
748 2380 6
1876 2886 84
323 2828 27
935 932 25
1925 2236 48
1231 562 2
767 194 47
1470 2720 6
2336 2566 10
422 159 26
1244 1897 5
946 944 36
499 609 89
2054 1044 57
605 197 31
278 1223 61
2160 1831 86
1274 2692 26
1577 1401 85
1551 1883 78
2618 2625 42
349 474 52
116 2934 46
2562 255 91
70 2707 90
264 2629 78
2191 2816 88
935 930 91
667 1330 1
686 1333 73
2246 2015 81
2789 406 85
853 2773 55
1566 1196 87
2280 355 43
2599 43 15
2279 513 12
2168 1217 18
476 219 81
1918 717 78
2880 2657 76
43 2329 36
2010 30 58
113 907 79
2096 1109 52
2101 55 72
2904 1658 83
338 514 93
1211 849 77
2780 2782 67
479 1069 84
1290 506 67
549 1857 68
2148 333 36
870 1578 63
2727 495 87
2663 1362 93
2553 2714 85
557 102 91
1523 939 23
193 2668 77
583 2890 20
2148 1939 6
2560 754 99
1809 1503 54
2015 993 21
1197 139 7
2530 47 48
2691 98 65
1780 1037 32
1080 176 43
21 365 84
73 1259 30
2734 1736 94
310 2419 10
1969 2489 34
2485 747 78
2590 454 67
1952 1211 68
2 598 80
316 193 38
195 971 7
1497 735 27
1444 329 46
46 1385 10
2411 2817 14
1017 2863 79
1974 1390 4
429 2094 77
2261 209 96
2044 1319 89
621 163 79
522 1549 56
974 2504 74
2603 589 89
644 60 49
2102 219 32
513 1292 17
1154 2053 47
2121 1039 39
319 625 59
692 104 56
322 1858 79
2483 129 3
849 1445 62
1528 2788 84
1431 2543 60
2754 241 90
2712 1332 52
409 1313 26
1836 1005 10
879 2532 62
436 1703 30
638 1403 90
398 2599 62
2446 1096 19
2476 2771 95
2938 2176 22
2567 876 34
856 1165 15
1622 1013 86
2707 33 60
1781 1356 49
1125 2953 52
2062 2629 46
1538 334 60
1811 2566 93
344 1220 17
93 1648 84
1316 2831 36
446 2784 31
1076 1484 8
2349 2116 60
2111 1832 82
1938 184 59
1168 1689 35
482 1367 29
1728 1918 56
2110 2002 80
2326 2547 33
2779 1832 5
332 647 13
2709 930 57
2201 1819 31
97 226 81
2269 479 91
1471 2908 45
40 688 55
71 1270 97
1879 1528 3
824 1745 29
549 1724 79
2140 2007 91
2411 1898 89
1112 2524 15
1010 726 33
709 1723 40
611 1252 13
2107 741 13
1894 881 73
2550 1296 71
414 905 34
1281 213 67
179 2141 44
2219 1524 49
2597 47 41
1569 1882 78
2403 940 33
1722 1185 22
375 2580 16
2530 1516 54
244 2088 29
476 447 54
257 2346 68
1019 1841 77
2200 2484 36
2308 692 50
1449 1389 80
916 2102 4
745 1817 60
2247 1065 72
204 635 83
1228 1030 82
1229 1954 76
749 582 33
166 1468 19
1828 951 75
261 1497 50
1919 112 10
1881 1930 15
2124 258 99
2220 2140 73
882 1977 21
2841 602 27
2621 1034 40
2453 1907 6
395 1032 61
367 2980 46
151 2185 52
1141 2763 4
1427 1906 95
1243 255 65
2860 926 70
2219 1216 42
157 1769 31
199 473 78
349 2330 34
2964 695 72
1646 803 98
577 47 51
684 205 44
2931 258 16
284 269 61
2840 968 28
2746 796 10
696 1423 75
1627 712 47
1266 39 86
2474 2957 85
2247 347 35
636 2468 11
1925 520 56
1861 1693 22
1875 4 24
903 1820 89
292 2730 90
639 1601 4
2540 1973 22
1131 682 6
2220 271 58
219 755 24
334 718 72
2556 84 0
2846 448 3
715 1959 56
972 2274 34
1892 1317 15
2759 964 9
347 1030 13
2813 1603 91
629 2344 16
485 1227 33
639 2594 39
1204 2387 67
2415 2922 84
2996 1335 87
2714 146 49
1981 2221 91
2125 991 6
442 1323 17
2737 375 14
806 2724 93
1596 927 48
2670 1046 42
383 2663 82
643 770 21
2071 497 68
2040 2657 1
1426 618 24
2622 1900 25
941 2744 48
2076 2431 74
2678 67 60
790 812 54
317 277 94
968 1149 22
2928 160 16
2767 2743 47
315 541 66
423 164 67
2030 772 56
226 1576 2
1419 2643 93
2046 123 77
398 1532 75
2557 1182 96
2662 760 80
1303 2720 48
301 2384 28
2741 1809 0
2698 2017 45
1227 2896 34
1826 996 32
2394 1371 27
1792 249 8
2397 1172 19
1585 1752 31
1236 2413 47
248 1760 13
555 2775 22
1588 2371 73
660 312 50
128 420 32
1744 918 13
2191 1022 51
2317 2573 77
2485 1430 61
1591 448 74
1779 1728 63
179 1703 52
545 583 33
2570 2591 9
2942 1660 96
2380 199 92
2350 339 53
867 789 65
25 635 10
1454 681 91
1842 1142 66
977 2747 82
2507 2783 97
96 2710 59
2980 2007 33
2359 1286 55
2628 197 56
245 2633 46
1774 1194 60
1041 970 48
1732 1046 17
989 822 3
2940 2368 81
1048 500 86
1413 574 25
1926 664 69
252 2300 86
2614 2523 30
95 1566 41
2578 442 29
1014 1494 84
1973 1384 6
1299 215 43
1634 761 26
2030 2516 40
389 870 98
1994 1999 26
2075 504 41
2096 1618 83
2756 2771 7
31 2176 10
1743 524 8
2027 1430 77
1123 1912 71
2931 2190 34
2862 2818 78
2010 1184 69
2845 2581 92
2016 1704 74
901 2221 60
583 1913 56
1122 153 32
2384 371 8
2008 173 75
2058 2699 59
460 737 81
1406 755 38
539 2012 55
897 1672 17
1505 982 28
253 610 38
1239 1075 82
2495 2967 48
105 1556 0
665 293 85
2562 2429 16
170 1572 30
1498 2033 80
2699 364 25
2879 2738 46
1272 1742 4
1562 636 41
913 2474 13
743 2416 40
82 2142 66
195 2423 73
238 349 69
2479 2549 28
1700 1086 86
2661 1893 55
773 2367 47
452 1144 51
1052 719 95
1048 839 89
700 54 96
1251 2321 75
921 2367 68
1545 2716 58
2519 1096 35
1861 2014 54
2670 290 85
1278 1671 56
2130 571 34
1354 2343 29
696 423 0
716 2590 22
1572 2523 22
2708 2748 2
2461 1446 28
864 521 9
1401 1603 64
215 1598 25
134 752 35
1100 2208 65
847 2041 1
1927 660 82
357 1191 97
1539 592 25
691 2813 96
1618 0 22
370 1791 84
2056 1359 11
1972 922 45
2064 2009 71
1267 1156 93
1580 1789 13
1209 1623 1
1143 570 57
2955 1837 91
182 1390 67
2687 2135 15
98 619 13
974 296 64
223 607 74
790 1599 18
140 2103 45
1257 2216 57
37 1365 73
397 1048 24
360 2126 40
119 228 41
2271 1948 50
2739 229 9
740 764 49
1346 0 29
2458 1102 8
760 1206 93
2472 2929 34
1766 1953 53
1851 1139 75
387 1101 94
113 2483 34
1748 1228 26
2709 1601 55
1061 1223 78
1913 25 38
342 1160 83
2365 1404 41
1734 415 95
1035 442 75
1527 117 49
363 1040 14
295 527 24
2771 2382 49
1462 764 43
2211 2212 86
2128 1816 96
2812 1890 31
227 2312 30
1268 1553 48
2499 900 41
654 2570 51
152 1468 26
1696 36 51
721 2793 43
2735 1131 39
1443 2382 69
1924 728 89
2028 2183 85
2936 1423 65
1476 1500 30
178 2424 51
21 2469 35
954 2293 87
2971 2333 41
2876 572 48
1775 712 97
2793 1696 78
948 1362 45
2867 26 25
1700 1965 79
441 1670 24
1877 526 58
1745 1664 68
2942 1281 73
1408 1221 16
1815 460 29
1466 1783 8
2105 2150 69
444 689 69
2292 2919 32
1882 2082 69
1919 232 92
1502 2617 26
1360 111 87
698 2911 32
2956 1119 46
710 1275 9
2139 2873 72
2059 2981 30
940 543 45
2887 1709 14
446 527 77
456 2448 88
2586 2446 47
366 1406 25
1509 354 24
2478 945 74
2763 1485 93
503 2661 18
1012 2788 74
743 1337 93
2362 314 39
1567 1209 61
2421 2162 65
1255 824 93
445 2524 18
385 2352 5
737 848 8
2405 2561 99
1512 2191 98
1570 2772 66
2549 1559 43
85 2904 54
1681 2778 4
2591 1706 62
1031 2565 79
421 111 29
1348 464 49
1569 2989 54
2017 763 53
158 1550 37
2072 2739 81
2975 2188 89
1358 1963 54
2509 921 7
442 758 49
1196 2016 49
2083 386 4
1242 2719 17
2656 2452 64
922 857 55
184 2460 51
2464 1960 84
809 2468 24
551 2225 25
1679 1967 55
2557 334 17
1300 1040 23
2853 592 8
956 786 16
723 1888 32
2046 1574 61
2423 2018 75
1734 2367 6
1055 1531 80
2256 1933 83
1226 1574 89
246 165 3
202 1811 85
936 123 46
2914 1817 91
1838 346 93
486 377 87
2143 2581 45
2622 91 34
987 2896 72
2978 1356 33
2548 408 55
2758 297 38
1214 767 40
328 1381 84
767 951 17
2707 1587 56
1207 1027 68
1622 1390 19
1729 477 3
2455 2334 8
2883 1662 71
1284 2804 91
1754 2197 92
1045 1357 90
225 1825 74
2772 2053 91
2162 664 64
2859 827 78
2992 182 62
1240 2963 55
1333 2438 36
2719 2789 9
875 2641 78
2656 2362 94
57 592 52
2039 446 54
2232 999 72
1578 735 80
394 1996 61
2102 251 66
597 342 92
158 2746 71
2160 2129 28
1522 2105 0
2900 447 57
937 2677 49
2392 2669 64
2362 452 21
2081 2065 68
2697 1533 91
2641 2821 2
271 2601 22
602 1511 30
2107 329 0
1503 1948 1
738 126 82
86 2444 82
2025 2681 4
1917 798 37
1966 1584 2
337 1997 86
1055 1457 79
2815 2159 47
1462 1286 62
279 1183 41
2359 1990 22
1878 2639 8
2402 853 2
8 178 69
2474 80 80
2976 1801 57
693 564 69
2708 477 22
697 1186 40
2672 1395 97
2890 1281 56
2711 387 15
2236 678 6
810 879 93
1399 187 59
2294 2382 43
522 700 10
129 2554 43
1689 1074 36
578 2626 40
1434 564 53
692 436 3
482 2980 89
572 820 55
2841 2107 43
2735 121 34
1992 2049 31
1499 1812 87
1420 595 84
1823 1311 40
2623 1065 19
2379 1912 71
167 790 49
1704 2001 76
1385 390 8
846 114 61
414 1732 42
1026 2394 9
1755 293 61
1632 2708 21
1364 947 35
1233 181 40
2724 1112 49
461 2627 1
1129 2944 20
1981 2740 32
2177 2825 44
1662 2409 2
1049 2843 92
1146 862 33
2556 2016 33
1964 2358 48
105 423 19
2681 622 88
2213 62 81
2276 1289 62
628 1538 27
1871 1673 65
1880 2037 70
2772 1171 4
991 2682 93
2924 1767 47
217 1960 60
813 1876 37
1361 338 69
367 453 77
2301 1695 38
835 1585 91
1911 1732 88
896 297 25
962 1230 4
1473 837 61
1278 175 63
1902 1199 98
280 1871 43
0 1982 72
793 58 42
314 2300 81
65 229 91
1953 2275 33
116 2554 71
2476 1040 71
1879 1371 53
785 1445 94
1769 609 1
2045 1352 89
1573 653 36
1277 2115 14
987 2056 18
2109 2300 64
967 2277 6
2166 2929 74
1697 1583 91
1903 2214 72
2269 2632 97
1551 1282 50
1804 10 49
66 1203 55
2157 2323 3
1469 677 4
2444 374 28
617 2686 62
1529 72 89
1591 822 31
983 2421 41
1565 1898 35
280 1742 55
190 2886 83
2371 1398 94
1969 1959 84
48 168 13
2031 1804 43
2381 2833 21
2966 2049 47
899 837 89
1007 2861 55
2041 314 94
2577 1060 82
816 1792 65
446 1489 44
333 452 90
907 2588 58
1053 945 83
792 1791 37
433 1416 94
991 228 63
2651 116 14
48 36 43
2017 662 4
2065 1500 15
1123 2808 75
886 327 39
765 1052 7
741 1551 78
2215 1811 80
2834 1624 39
1303 1413 1
2406 461 4
2066 1660 20
697 241 87
