3000 5500
1519 2773 -147
2038 1964 -149
1593 516 90
1778 1782 -95
1119 1882 -137
21 1065 42
2163 1813 -78
1216 608 -136
1343 690 135
1777 1719 45
1307 2201 -146
2802 602 88
237 76 41
579 212 -115
900 1692 131
2188 1529 -98
493 2228 65
899 2836 22
2814 2388 -28
1580 1025 -123
1534 1592 -75
2204 2301 113
2858 350 90
917 529 -31
153 1884 -109
2813 516 -29
1106 1455 -1
2887 1077 107
1536 340 -22
1000 1604 -75
453 1964 -16
1563 1394 42
2124 1056 -30
1854 1477 106
1021 1145 73
2195 1533 -118
2013 370 -23
1536 450 125
2412 76 -27
2911 1891 98
981 209 31
1519 1352 3
409 2266 -24
673 385 -77
2348 1329 -96
2539 2077 -15
1007 2295 -66
2976 468 -22
1612 2103 -123
1766 1989 -87
733 993 -108
2647 2305 -92
702 2393 -110
2897 942 -120
2054 294 117
2935 1789 29
1682 1867 -75
2717 2453 -57
2930 1568 -37
608 2718 -103
10 642 -99
963 486 140
450 1415 1
1355 1503 -41
2934 1995 78
1188 1790 79
2319 1062 30
1273 958 -95
1056 1684 32
1016 2059 28
1866 1228 -87
1804 1704 69
2192 1513 67
385 2498 15
1996 1147 -47
2524 1882 -107
168 727 -55
1729 303 101
822 1971 -8
2474 2169 -66
1521 579 -114
2982 1983 -64
1065 2328 -21
2864 2490 -141
1219 347 -1
1004 0 110
2847 2414 13
1022 2195 -59
600 1883 100
2579 2711 -118
1783 1403 11
2565 2303 45
160 2184 33
371 152 -102
2316 2460 -106
1495 1988 98
885 248 -45
1934 2752 -76
109 1845 62
2524 1519 -140
1184 943 -83
589 2510 62
1845 1308 -60
1405 1741 25
2145 1562 80
505 2236 24
1620 886 17
332 556 72
2633 1694 56
2579 505 81
1434 2760 128
1193 1863 122
2691 1313 23
907 2666 -112
1666 127 19
2509 276 -108
2325 2342 -118
1652 2787 -11
92 215 17
1458 441 -95
2147 52 33
1989 1834 125
2449 230 23
504 1297 -143
2156 2624 -42
1352 219 -107
1370 1369 77
2728 1546 -123
1681 2933 81
222 1444 40
2177 2997 -39
692 1914 10
1868 1570 24
2152 2113 102
669 2822 48
1996 236 78
310 1708 71
1006 416 -27
368 986 -36
145 870 98
679 1886 83
1914 2765 117
1164 702 8
2645 1478 -85
2289 2191 -2
2974 886 -8
856 2431 -136
2327 2895 106
1189 35 -78
968 2919 -65
1343 1969 -11
1755 1224 114
491 2799 -148
2380 2206 -36
2784 323 -27
935 932 125
2236 2848 112
2802 767 -97
1470 2720 -86
2566 1410 -9
2026 1244 105
946 944 -49
609 789 -144
2057 605 131
278 1223 60
1831 486 -142
2426 1577 85
1551 1883 -68
2625 2142 24
552 116 -46
2562 255 70
2707 1290 -79
2778 2191 -138
935 930 67
1330 1301 -133
1573 2246 81
2789 406 103
2773 2955 -146
187 2280 93
2599 43 29
513 312 -17
618 476 131
1918 717 -30
2657 2776 79
1336 2010 -8
113 907 146
1109 952 55
1372 2904 -133
338 514 11
849 1877 -82
1167 479 84
1290 506 99
1857 2068 -33
236 870 -113
2727 495 113
1362 1593 14
1885 557 -41
1523 939 43
2668 77 40
120 2148 106
2560 754 9
1503 954 93
521 1197 57
2530 47 -141
98 265 -137
2232 1080 -93
21 365 -73
1259 2630 -86
894 310 110
1969 2489 -85
747 2178 -4
1067 1952 18
2 598 -16
193 1538 71
2907 1497 27
1444 329 -46
1385 1110 117
314 1017 29
1974 1390 -129
2094 2677 59
2396 2044 39
621 163 72
1549 2456 -104
2874 2603 139
644 60 2
219 1532 92
617 1154 47
2121 1039 19
625 459 -104
356 322 -129
2483 129 99
1445 2262 -88
284 1431 10
2754 241 -12
1332 2852 113
126 1836 110
879 2532 -136
1703 2830 -53
1790 398 12
2446 1096 76
2771 2095 -76
2922 2567 -134
856 1165 122
1013 1086 33
2360 1781 -49
1125 2953 -112
2629 1046 -34
1860 1811 -143
344 1220 93
1648 2384 -131
236 446 -131
1076 1484 -99
2116 2560 32
782 1938 -9
1168 1689 32
1367 629 -118
1556 2110 -80
2326 2547 79
1832 1805 -47
1613 2709 -107
2201 1819 97
226 1481 29
191 1471 -145
40 688 71
1270 1597 28
203 824 129
549 1724 40
2007 1891 98
2289 1112 -65
1010 726 109
1723 440 52
2413 2107 13
1894 881 0
1296 271 -5
1834 1281 17
179 2141 -119
1524 1749 47
2541 1569 -128
2403 940 72
1185 2222 30
916 2530 -4
244 2088 26
447 854 96
1368 1019 77
2200 2484 -58
692 1050 39
880 916 -104
745 1817 -147
1065 2872 -35
383 1228 -82
1229 1954 -149
582 2533 -118
319 1828 75
261 1497 -119
112 2910 130
2415 2124 -99
2220 2140 132
1977 2321 2
2027 2621 -90
2453 1907 -95
1032 2661 130
2746 151 52
1141 2763 -77
1906 895 105
965 2860 -20
2219 1216 -7
1769 2031 23
2078 349 -34
2964 695 -146
803 698 47
551 684 94
2931 258 -134
269 161 -68
1228 2746 -10
696 1423 127
712 2747 -39
2586 2474 35
2247 347 36
2468 1711 70
1056 1861 122
1875 4 -3
1820 189 -30
590 639 4
2540 1973 -81
682 1606 -121
2358 219 124
334 718 -6
84 1800 -148
303 715 6
972 2274 -92
1317 1815 64
2209 347 -63
2813 1603 29
2344 1416 27
1133 639 -39
1204 2387 15
2922 384 -135
1587 2714 -149
1981 2221 25
991 406 -123
617 2737 114
806 2724 96
927 2548 -146
1842 383 132
643 770 121
497 1668 -107
2301 1426 -24
2622 1900 41
2744 648 -31
1574 2678 10
790 812 -17
277 1994 -99
922 2928 -66
2767 2743 15
541 366 14
1767 2030 -56
226 1576 -69
2643 493 -123
2177 398 -25
2557 1182 -112
760 980 20
2548 301 -28
2741 1809 -148
2017 1445 46
1334 1826 -132
2394 1371 142
249 2108 122
819 1585 -31
1236 2413 98
1760 1613 75
1022 1588 123
660 312 -128
420 2532 -18
1213 2191 -1
2317 2573 85
1430 1061 148
1974 1779 -13
179 1703 -95
583 133 -41
1609 2942 -46
2380 199 -100
339 2353 39
165 25 60
1454 681 42
1142 766 47
2582 2507 47
96 2710 130
2007 1633 86
1655 2628 56
245 2633 -124
1194 760 70
1348 1732 -117
989 822 90
2368 2481 -50
1386 1413 -75
1926 664 102
2300 986 -123
1330 95 -91
2578 442 114
1494 184 34
2306 1299 143
1634 761 -80
2516 1940 120
1598 1994 26
2075 504 146
1618 1483 -71
2807 31 -110
1743 524 -77
1430 1077 112
2171 2931 -134
2862 2818 -60
1184 1569 31
1892 2016 -24
901 2221 -133
1913 1856 -3
2332 2384 8
2008 173 108
2699 2559 -137
2881 1406 88
539 2012 147
1672 2417 82
2828 253 -138
1239 1075 -95
2967 2148 56
0 665 135
2562 2429 -20
1572 130 -83
2680 2699 -125
2879 2738 -72
1742 204 -36
441 913 -63
743 2416 -82
2142 466 23
2873 238 119
2479 2549 -50
1086 686 93
2055 773 47
452 1144 2
719 195 -89
989 700 -46
1251 2321 21
2367 1968 16
1458 2519 -35
1861 2014 -120
290 985 -21
2156 2130 84
1354 2343 96
423 2800 -40
222 1572 72
2708 2748 -61
1446 1728 -71
1109 1401 64
215 1598 134
752 2435 -108
865 847 51
1927 660 -57
1191 1397 142
2025 691 96
1618 0 -70
1791 2784 -9
2311 1972 -45
2064 2009 67
1156 2793 -139
1613 1209 1
1143 570 105
1837 2891 -40
1767 2687 15
98 619 74
296 764 7
74 790 118
140 2103 57
2216 2357 15
1373 397 -124
360 2126 -119
228 1741 148
1150 2739 59
740 764 146
0 1929 -52
2808 760 -143
2472 2929 -116
1953 2853 89
1275 387 144
113 2483 -98
1228 1726 101
2755 1061 128
1913 25 -42
1160 1883 54
1741 1734 95
1035 442 27
117 2649 140
2614 295 124
2771 2382 112
764 2343 112
1886 2128 -46
2812 1890 77
2312 330 -53
1548 2499 -91
654 2570 2
1468 1626 -36
1451 721 93
2735 1131 93
2382 269 -128
2389 2028 35
2936 1423 126
1500 1730 -24
351 21 85
954 2293 121
2333 2441 -122
2948 1775 -97
2793 1696 -48
1362 2145 26
2525 1700 129
441 1670 -77
526 858 14
2968 2942 123
1408 1221 -15
460 1229 -133
2208 2105 -19
444 689 42
2919 832 -132
2469 1919 -92
1502 2617 -10
111 287 -61
132 2956 96
710 1275 39
2873 872 131
730 940 45
2887 1709 -146
527 677 -48
988 2586 -97
366 1406 9
354 2224 -45
74 2763 143
503 2661 -112
2788 2474 137
893 2362 -39
1567 1209 21
2162 1965 74
1493 445 -68
385 2352 137
848 1908 11
199 1512 148
1570 2772 -149
1559 343 54
1854 1681 -104
2591 1706 -131
2565 2379 111
1929 1348 -149
1569 2989 -67
763 2753 -50
37 2072 131
2975 2188 8
1963 254 21
2307 442 -99
1196 2016 133
386 204 -19
2317 2656 -114
922 857 34
2460 1751 -10
1084 809 -24
551 2225 29
1967 2555 34
2317 1300 -23
2853 592 -56
786 316 88
2332 2046 -11
2423 2018 84
2367 406 31
1280 2256 33
1226 1574 96
165 1703 -11
1585 936 146
2914 1817 38
346 993 -77
1287 2143 95
2622 91 -87
2896 772 -6
133 2548 -55
2758 297 -14
767 340 -31
484 767 67
2707 1587 -7
1027 2768 -40
2419 1729 53
2455 2334 -33
1662 1971 -104
1191 1754 142
1045 1357 -75
1825 1374 -103
1391 2162 -64
2859 827 -142
182 1862 -113
1555 1333 -36
2719 2789 125
2641 578 -112
694 57 -102
2039 446 -132
999 1272 -135
80 394 -61
2102 251 -147
342 2992 -46
2671 2160 78
1522 2105 -50
447 2657 127
2849 2392 14
2362 452 131
2065 2068 33
691 2641 52
271 2601 -2
1511 230 29
2100 1503 -1
738 126 -86
2444 1682 131
704 1917 -37
1966 1584 -37
1997 686 107
879 2815 47
1462 1286 -129
1183 1541 40
2622 1878 8
2402 853 -8
178 1869 -80
480 2976 107
693 564 8
477 2122 136
2140 2672 147
2890 1281 -11
387 2315 -78
306 810 43
1399 187 44
2382 2643 -100
610 129 -143
1689 1074 -128
2626 340 -114
653 692 -3
482 2980 122
820 1055 7
2143 2735 34
1992 2049 149
1812 687 -145
2684 1823 90
2623 1065 129
1912 2271 40
49 1704 126
1385 390 -96
114 361 -82
942 1026 -59
1755 293 132
2708 2121 -47
835 1233 90
2724 1112 11
2627 1 94
520 1981 -32
2177 2825 -12
2409 1702 143
592 1146 -133
2556 2016 14
2358 2748 123
919 2681 -38
2213 62 26
1289 2062 -38
2427 1871 115
1880 2037 -72
1171 1504 132
1793 2924 47
217 1960 -63
1876 2737 38
1969 367 27
2301 1695 -85
1585 1691 82
2388 896 25
962 1230 -123
837 1861 -25
2363 1902 148
280 1871 0
1982 772 58
242 314 -31
65 229 3
2275 133 -4
2671 2476 -21
1879 1371 35
1445 1894 9
901 2045 -89
1573 653 -77
2115 2414 106
518 2109 -114
967 2277 -66
2929 2074 83
2191 1903 -122
2269 2632 51
1282 1050 -10
1149 66 5
2157 2323 119
677 404 -74
128 617 -12
1529 72 91
822 431 21
341 1565 -85
280 1742 40
2886 2283 48
994 1969 84
48 168 81
1804 1343 133
1421 2966 97
899 837 107
2861 2355 14
1294 2577 -132
816 1792 146
1489 2344 2
1990 907 -108
1053 945 42
1791 2237 66
1094 991 -63
2651 116 -48
36 843 62
204 2065 -15
1123 2808 136
327 2339 2
707 741 128
2215 1811 -134
1624 2439 63
1001 2406 104
2066 1660 -97
241 1487 59
2383 1785 -39
348 1402 -66
748 421 20
2195 65 -76
1016 20 -36
1895 1539 -122
417 2516 -112
511 1192 81
69 2531 -86
2196 1478 -95
1098 1968 56
702 1128 45
2110 2405 104
243 2738 -119
736 428 104
295 2997 79
2061 903 78
2479 2937 108
1828 2966 -125
93 1270 -146
59 1868 64
583 1978 133
1216 2778 -46
1568 2703 102
16 819 -38
269 826 148
2251 2134 -131
2426 2053 30
1021 1280 -68
450 1917 59
1823 319 -33
234 2325 83
1901 1336 -98
1031 2177 115
2526 1186 49
451 2947 -50
2543 2809 -91
773 2194 102
375 1564 -136
1590 1558 100
1764 1271 -63
1389 2470 148
1821 2505 127
2315 642 -23
1406 991 -2
2407 2897 -24
2464 927 -17
931 84 -37
1662 110 -27
197 169 -14
2688 2003 136
855 809 19
1708 1426 -25
2904 1330 -57
2992 890 -75
409 798 82
1730 335 -114
2705 418 -32
1384 192 -27
609 800 129
2624 2082 -125
2744 1245 78
1409 2764 -71
1641 1275 -51
184 1865 -131
1624 2345 149
780 1721 -66
40 1182 58
2107 223 24
2568 378 -103
1243 924 134
170 1845 1
249 1611 -97
2290 2758 -18
2061 1996 0
1005 2277 -63
1955 713 20
2479 2681 105
1796 2884 -41
236 283 -9
228 623 136
272 1217 66
2186 794 97
1591 2548 -111
2746 785 80
2742 1251 -131
686 451 -87
471 1045 -81
2737 1780 48
297 962 -44
2195 2491 82
278 2979 25
832 2733 68
1012 238 102
2376 1801 93
1972 2571 -8
168 794 -140
1254 2218 -28
2368 1296 7
1474 2234 -88
2179 2151 52
2713 1707 81
1803 2638 -138
2994 286 126
994 1441 -24
1261 2655 -97
138 2711 143
2820 2194 4
2997 1765 -6
2125 2403 87
286 2570 59
1722 2292 -27
230 2865 -21
1832 395 -43
944 1146 -123
2811 1953 -84
2878 137 -81
2457 1356 63
1153 501 -130
2034 1910 -143
205 42 -128
1639 2540 -46
234 2535 17
2408 824 130
1116 889 49
2916 1744 58
44 2935 -120
1740 1908 -12
1790 2012 -110
1584 1412 -143
2609 2416 -71
2033 1567 22
2929 247 -25
566 725 32
2680 208 102
1808 1575 85
1169 1415 130
2965 2009 -95
139 692 74
2736 1391 -107
1469 2266 -15
935 1677 -116
1788 2488 107
2668 1573 -80
1838 1723 -51
774 549 106
979 2331 16
2261 254 -146
2038 601 12
480 1959 15
2944 544 -142
2378 1856 26
2838 1777 134
2161 1999 -115
2126 2596 -82
1046 1798 -135
2950 206 53
1585 75 -108
1269 2206 118
1226 518 -26
1520 175 -109
1744 7 124
54 657 -47
2461 878 148
1060 1168 -147
1024 48 116
2658 1675 140
2658 1177 70
12 2191 -47
530 901 -90
850 977 44
1034 1333 132
73 2639 -47
343 352 -66
1856 1448 -136
1052 2360 130
1291 623 144
2224 1529 45
2915 852 -28
219 1917 -41
2700 2835 -24
2173 2906 145
1149 2619 -89
2480 2346 142
1108 1873 122
1225 2187 42
888 1714 -12
2706 1365 0
733 1108 147
2379 846 43
1835 1654 -107
1404 2865 106
2295 1939 -55
1093 1083 62
1793 1756 117
270 1165 -47
2044 2339 36
2983 2524 125
2593 312 -42
522 324 127
693 1655 129
2084 1945 24
2894 304 72
1224 716 40
1746 774 -20
2708 1741 83
1576 2185 -15
153 115 84
1757 684 69
1847 181 21
2536 1519 -111
199 2636 44
1798 1262 22
431 1279 97
319 0 73
2850 1614 -17
951 754 -90
493 415 139
142 2393 59
2363 757 -70
2704 1947 -101
962 1139 -22
2598 783 122
2323 1645 147
1051 1961 -83
1062 1488 -35
144 1751 -16
1740 1125 -10
49 2110 142
2572 2466 -69
1270 1389 -140
1679 712 80
2682 232 144
755 2454 -139
2055 479 126
1051 1005 -106
424 325 70
925 2458 42
2269 274 94
251 2303 56
2939 2561 -110
2235 2819 113
698 603 149
2711 877 -119
2269 2 -4
382 2693 -15
1542 726 -114
537 1123 -9
2303 2308 -94
2326 2301 -114
1441 441 107
65 1901 35
2801 2683 -132
2462 1033 57
2110 1633 113
1960 1090 43
29 1127 45
1245 1070 -135
2429 2915 65
1615 2222 147
547 674 -1
1917 2488 26
2543 948 102
640 805 57
149 1811 10
1207 2276 131
2189 776 6
795 198 -8
1347 1950 115
124 2816 -19
2256 1453 10
2090 1621 21
1543 680 -118
1820 289 111
1953 376 -93
2269 871 105
586 2247 -40
1154 1227 -74
137 1069 28
2517 2568 148
1636 1191 64
2853 2156 129
338 1130 -26
2555 2799 -7
727 1669 -7
2775 376 -75
1459 477 33
361 2896 71
2395 2862 -76
305 2909 71
734 1288 78
639 2920 135
242 1687 -63
2915 2671 -88
1733 1259 -14
1151 1836 100
1564 1046 27
2568 1028 92
2080 233 34
969 224 20
1451 535 74
2199 2432 -107
2855 1528 -97
414 2299 -105
272 1928 148
194 1208 26
1389 109 47
2615 1081 -114
2451 117 -114
1410 2963 53
194 533 67
2838 1415 123
1886 1058 -138
736 2595 -42
455 964 -82
1347 2146 -30
2417 2095 -14
1029 1784 99
2197 2353 66
1504 2063 -55
2086 2054 94
369 1085 5
2381 2143 -76
1628 1451 -19
2070 270 82
1463 95 -47
160 1595 144
490 2267 37
633 1595 -99
1198 2252 33
2351 1356 24
2083 2316 38
904 2506 13
280 1616 84
2156 2773 6
1271 2803 -51
1830 961 130
1790 121 18
326 1844 44
1031 2973 40
2034 267 -77
280 1979 42
264 694 101
2476 1895 -48
2757 2567 0
1105 468 -15
577 1751 145
2952 1406 -12
1577 2082 70
2120 2801 -127
2180 766 15
2435 519 -40
1342 2591 -16
335 1214 96
2689 1518 -94
2790 2511 -5
2967 2845 57
2919 376 -48
1912 997 60
2171 795 60
290 1344 144
1529 2333 112
1788 415 80
1882 2168 105
1947 2750 -1
2029 2753 110
1709 1691 -73
2637 1827 -69
384 1434 -51
2966 2410 16
84 2084 36
1259 2009 91
1805 123 -66
123 893 121
1434 1288 96
1943 2471 -130
1185 605 34
2854 2318 56
1793 2995 99
1650 2042 -65
910 1822 24
2408 42 32
2728 756 62
899 2496 -2
332 1897 62
2562 376 122
2977 2150 -82
1405 1564 -139
2404 1069 -126
2948 826 -35
2542 1967 -97
705 1884 147
241 951 -94
153 1815 -122
1246 2220 71
646 781 128
1746 1690 24
1040 388 -128
2372 321 -31
1559 372 -120
1176 1005 -129
2619 2389 -42
1983 2637 125
581 2887 93
1469 804 -147
2371 2784 80
2026 1587 -4
1287 1609 31
2642 1596 -60
2345 1529 109
2421 968 -46
1416 2288 29
119 2667 -82
557 2589 -109
2393 1363 -78
641 458 -136
1526 629 67
2713 1651 -107
1335 2615 -76
753 74 -13
87 1831 -138
679 1293 99
368 314 -140
2603 534 40
188 838 71
1734 82 -141
2509 273 -112
1888 84 -71
2774 448 -82
1975 367 -146
2695 705 117
2015 367 30
1373 561 -119
109 2672 25
1111 6 -45
2507 837 7
963 2502 -90
616 1499 -149
127 167 145
1484 1004 27
1064 660 -12
1240 1180 -101
550 478 -20
2300 839 -85
2142 1809 93
1695 1057 -84
2263 2091 29
1707 1868 116
2093 2673 31
2918 2118 -128
2313 2650 26
1578 2273 54
2183 2785 79
1238 1393 18
2247 1543 57
2611 1673 99
2837 1895 -7
2168 447 -111
433 2616 7
350 1075 -141
1735 2678 -79
964 2307 -25
1000 2114 81
1052 2810 74
447 757 -33
2868 573 -126
1789 2233 -47
1551 93 -111
221 569 -29
2521 352 -118
289 2763 -34
47 1887 -94
2155 989 92
1668 1353 41
733 1029 42
2045 1927 57
681 136 -124
1950 1990 -34
658 1748 -3
2074 2192 69
1274 2686 89
2072 1163 47
1001 1061 103
1392 625 89
2164 1588 17
522 1670 102
963 1692 116
1008 534 134
2354 1776 -38
1046 2756 -110
2106 2751 -74
2313 2683 149
1797 2806 97
2670 289 -143
1373 819 -10
2646 399 148
1566 2251 144
1256 1938 53
2335 2589 -85
1455 2581 80
1484 964 -33
1216 1957 81
599 2649 -75
22 2956 -58
2851 703 -84
2758 1895 -23
1056 1662 76
1163 1248 -4
1442 1536 -13
2986 1772 -119
1666 70 49
2023 2893 39
2467 1324 93
2534 2329 105
1486 121 124
707 2826 -78
2734 1897 -20
427 1741 61
372 35 103
1537 1579 123
1213 1370 0
2802 858 80
311 2488 131
2521 140 5
2432 1486 -123
684 391 74
2136 2094 -20
845 828 77
969 2930 85
170 617 -49
1070 114 -42
2501 535 -108
2153 2041 -35
1596 396 -32
2379 1632 -137
2386 2210 113
2624 458 41
636 2886 -55
2608 1647 -143
165 33 120
1128 433 127
1163 715 -130
839 1866 -35
1832 2203 71
1913 2475 96
2970 2464 -80
2319 2102 39
35 1340 -12
829 1366 -6
314 1452 -137
1795 1610 68
1480 273 122
1884 1334 -43
563 833 -99
2138 1097 -47
1255 679 -51
576 2840 141
2672 2695 114
1375 1978 62
2625 2099 -137
1826 2985 -58
1968 2688 43
2082 311 88
2431 1185 103
1466 1223 -5
2789 1516 64
948 1984 -36
1419 1576 3
1410 678 112
2736 1173 149
942 489 -127
2565 2980 149
2674 483 15
1609 1667 -79
2265 406 -64
2478 2050 -71
2548 564 -98
2507 1184 -132
1822 277 -101
2888 399 72
2153 884 111
2077 1116 40
550 2922 -97
1347 1080 13
1769 2090 85
2689 2530 109
2674 1084 87
2025 226 -115
1702 1291 2
1760 815 -56
643 2742 90
2266 2906 -71
840 770 -64
2083 2001 -125
923 2222 -39
1527 461 -27
2361 1934 -95
923 2396 38
393 209 24
865 2056 -4
2145 2251 -135
2648 2606 81
376 2764 130
2642 2320 67
2786 2574 33
2756 1707 -43
1264 963 -88
1242 434 -2
1077 2245 85
40 1801 52
849 2684 -45
778 1467 14
410 1108 -35
1381 349 -148
958 12 -8
1652 2696 84
106 1760 -112
1612 259 120
471 1255 -41
2576 2782 -90
2976 494 142
2846 1064 -140
1261 660 -55
279 1482 -75
483 2476 89
107 1634 74
1449 2118 147
531 2362 -6
1772 2526 -71
893 118 -112
2036 1347 -121
1004 2577 -24
1301 2833 -108
2269 1496 95
1999 2208 104
1372 2517 0
1167 1362 30
1196 453 -113
2156 2809 -73
1634 2051 -72
434 2639 -56
931 1163 2
954 2828 39
2985 240 116
1536 2692 64
819 2231 -103
1339 1150 119
138 121 149
65 534 42
2924 2405 142
2385 1116 105
188 1044 -101
871 1339 29
2056 59 145
1083 770 -140
178 2756 -124
922 2991 134
472 1437 -132
2212 2271 131
2725 2583 -84
2172 191 -70
1597 296 -80
1428 1438 143
2348 1138 93
1814 312 87
496 459 49
900 861 -83
2034 2267 -142
752 735 -141
1825 984 69
28 1752 -40
1168 2365 -26
324 2170 149
843 2118 -59
455 2517 -118
1485 718 120
2003 293 115
1821 842 -65
2781 2378 16
316 1052 114
1116 2534 11
2521 280 35
1200 2705 -69
1605 2474 44
1323 1480 -31
1288 878 81
1895 2346 -149
2706 1726 44
1631 202 -33
2770 1256 -10
1532 1488 -109
2851 2590 -18
730 1584 -93
2162 12 -18
2424 2986 110
2641 2669 51
388 1112 70
2455 2574 -105
1861 763 -101
1910 2569 88
1015 886 -68
307 612 -84
2202 528 -21
586 2608 56
219 1494 -131
2135 1746 -15
674 1256 17
2558 1829 -71
1978 800 -26
980 1798 -112
837 198 99
2236 951 93
197 2414 101
2067 2732 -109
771 2296 116
1108 2305 43
804 1343 -67
2668 370 -108
1551 1891 -33
1911 90 110
2545 535 -5
2666 1405 -84
497 2275 100
1191 613 4
2684 1827 -124
1716 2345 -88
578 1799 138
2163 2169 -10
2727 121 127
1044 1691 -54
2739 1418 96
1975 2353 -44
2123 165 -27
2003 1721 3
1229 1177 119
169 1476 71
520 1500 -70
473 2895 30
2466 1083 136
484 1805 -28
935 1635 -28
2961 2411 118
2361 2419 104
1104 1283 60
2779 832 66
922 842 74
2420 2159 -129
2439 2233 -76
2482 2046 -53
2326 1848 -19
1373 1212 126
1769 2078 136
136 1877 36
2286 1266 -79
427 903 -70
1255 1350 -17
2204 1343 83
1923 1142 80
2977 612 15
1659 1333 -96
2535 995 24
1389 889 41
1855 1634 116
2508 2850 123
547 1765 -74
39 1855 -2
965 2740 -136
198 433 33
233 2842 -33
984 2413 113
1382 1271 -46
2239 2110 101
1577 687 93
658 2297 -79
2906 2546 -131
2738 512 143
29 1442 -56
982 456 -90
1466 1336 62
111 723 -36
2829 1015 -126
2156 1694 122
2911 2583 79
2560 387 29
803 1651 -59
527 1385 -142
2410 2412 -107
789 263 19
1992 1020 -36
2142 2253 5
1941 1003 -89
1407 1627 53
2980 1390 -117
2388 15 -92
527 915 -99
791 2524 -83
1993 574 58
2080 398 76
2730 1487 107
1647 711 1
2759 2945 -8
2795 612 -126
1744 861 14
2103 1440 49
1072 1845 3
2432 1768 18
792 2617 -65
2113 2870 16
421 1902 57
1143 1655 -99
2229 2097 -15
172 2005 48
1550 2137 54
1056 453 46
1023 2275 -146
1796 2250 -133
556 979 44
2517 1376 -145
2230 74 27
303 1586 -68
1521 1282 52
1503 2988 -92
1789 2707 148
2152 1282 89
534 1962 -36
167 2151 133
76 1533 -11
799 71 -118
396 248 46
1254 661 -98
2076 2691 -132
2029 773 -85
1570 2929 -144
1804 340 78
1870 2355 -140
588 795 -135
1660 2299 -126
947 673 15
2876 1905 77
2740 1285 93
889 2866 -137
765 1055 -29
29 716 24
831 1776 76
1811 67 -137
1153 742 -33
259 2327 -60
2988 129 -123
2794 284 74
1384 1321 -17
511 2160 -81
79 781 58
960 17 -50
1437 2965 131
611 1764 -76
1174 2225 -98
901 831 69
2623 1376 26
1591 2528 105
2812 2490 -122
1459 1675 -26
2689 2494 148
91 2392 96
1393 2317 -44
2371 218 -45
138 1213 -61
2618 1794 -77
974 1871 -115
509 170 -66
1564 1626 79
1940 2683 117
1901 2526 62
1139 2223 -132
1512 1969 -40
1954 2231 -39
2134 1269 109
85 1231 129
1342 2639 -11
1941 2245 72
882 1722 -45
757 221 -136
2025 1066 -69
2038 1712 73
859 2546 115
11 880 14
1536 2031 -52
2958 214 -57
2217 2226 -124
785 957 132
2885 306 -11
622 2940 31
1341 2479 -3
2120 2279 147
2281 2976 -85
1095 94 19
713 574 -72
2096 1701 93
2692 543 -71
2770 1450 78
1237 132 -34
323 2115 123
177 1940 70
1841 989 -3
338 2751 105
873 630 -124
2511 1011 75
555 148 14
1594 2178 108
2076 747 30
753 2993 4
923 1068 136
1757 2491 -24
613 1680 -146
334 693 9
1665 1233 36
2924 2343 133
1148 1761 -14
696 729 -27
1149 561 -43
2561 444 143
354 691 63
79 1788 -100
1026 2273 -42
2900 1269 23
1849 180 -94
2158 1723 68
176 605 85
270 240 -64
450 1800 -123
2596 1178 131
184 364 25
1657 43 -19
806 2556 65
1683 1695 -80
1131 2097 135
1333 2961 128
29 1973 -17
2892 1494 142
2690 2274 -50
2955 2736 -51
1720 2273 -59
1512 1885 9
1990 1067 -135
125 670 104
1833 2316 23
1440 48 -80
1177 2531 72
1019 1406 87
1537 2851 116
812 1445 54
2042 1613 -136
2950 878 131
2080 459 10
1871 368 69
1588 2799 -22
2000 788 -91
584 1570 -87
1216 2047 41
1886 429 97
577 2547 76
138 1636 123
1745 2966 103
2411 806 21
2746 66 30
1430 2614 -28
2211 507 -37
1130 2277 -17
2629 1620 109
1077 446 111
1550 266 20
910 2112 -30
730 1407 -62
1721 231 50
2517 2161 -48
2999 1284 -21
2730 489 110
1587 2785 135
1471 2213 61
1198 1877 133
1654 1197 -105
419 2502 -89
782 1257 5
956 2874 70
664 1994 -132
2667 1148 -111
1619 1429 -12
162 326 73
2153 2267 17
1028 1337 111
1583 796 13
1313 1838 87
2376 2959 71
1094 1401 -92
2267 219 -64
1538 2049 19
2248 1666 59
2594 2482 -11
887 1456 -33
2695 802 -117
1505 424 8
1187 167 -10
613 176 101
2535 1704 -140
1197 2656 37
2015 1279 -4
2662 903 118
2500 1221 -45
852 1109 20
2114 742 -87
2091 1034 -110
512 1777 -21
2111 182 148
1195 906 70
2733 247 -109
2443 383 -97
2447 2487 -40
1819 182 -132
1221 2283 88
1069 358 147
870 940 -10
116 369 -97
2155 818 61
2545 641 8
2949 2940 107
23 2215 16
57 1321 -24
2119 365 -133
211 75 -66
540 510 70
2376 1390 -78
1376 2481 35
1707 605 35
2829 1562 97
1745 1070 -95
2421 320 -98
2101 2177 19
2075 536 -125
1309 725 -93
1583 2688 -93
1003 299 27
582 77 -109
2660 2360 102
207 1270 -1
132 56 -124
103 2182 -139
2793 1262 145
1822 2646 87
2580 588 63
2704 1217 75
2571 2777 74
2862 1935 -128
1897 1502 114
322 2322 101
2060 2192 129
1366 2340 -112
38 954 79
2397 1735 -44
245 584 75
2008 563 -2
611 2989 -28
